data_id;temp_1;temp_2;temp_3;pres_1;pres_2;motor_pos;sensor_time;system state;counter_active;padding;counter
39;191;189;257;-3;-10;0;328831;3;1;0;1706
40;191;190;257;8;-6;0;328833;3;1;0;1706
41;191;191;257;6;7;0;328837;3;1;0;1706
42;191;191;257;5;1;0;328840;3;1;0;1706
43;190;189;257;-11;-4;0;328843;3;1;0;1706
44;191;190;257;-3;2;0;328846;3;1;0;1706
45;190;190;257;9;-1;0;328849;3;1;0;1706
46;191;190;257;-4;-5;0;328853;3;1;0;1706
47;191;190;257;-1;7;0;328856;3;1;0;1706
48;190;190;257;-1;1;0;328859;3;1;0;1706
49;191;190;257;7;-1;0;328862;3;1;0;1706
50;191;190;257;-3;4;0;328865;3;1;0;1706
51;191;190;257;-1;0;0;328869;3;1;0;1706
52;190;190;257;3;-1;0;328872;3;1;0;1706
53;190;191;257;7;7;0;328875;3;1;0;1706
54;192;190;257;3;3;0;328878;3;1;0;1706
55;191;189;257;-3;4;0;328881;3;1;0;1646
56;191;190;257;3;6;0;328885;3;1;0;1646
57;191;190;257;6;-6;0;328889;3;1;0;1646
58;191;191;257;-3;6;0;328892;3;1;0;1646
59;191;189;257;-3;10;0;328894;3;1;0;1646
60;191;191;257;-10;-10;0;328897;3;1;0;1646
61;192;191;257;-1;0;0;328901;3;1;0;1646
62;190;190;257;-3;2;0;328904;3;1;0;1646
63;191;189;257;-3;7;0;328907;3;1;0;1646
64;190;190;257;3;0;0;328910;3;1;0;1646
65;191;189;257;3;7;0;328913;3;1;0;1646
66;190;190;257;2;-5;0;328917;3;1;0;1646
67;192;190;257;2;8;0;328920;3;1;0;1646
68;190;189;257;4;4;0;328923;3;1;0;1646
69;191;191;257;1;-1;0;328926;3;1;0;1646
70;191;190;257;-4;8;0;328929;3;1;0;1646
71;190;190;257;-4;-5;0;328933;3;1;0;1646
72;191;190;257;0;4;0;328936;3;1;0;1646
73;191;189;257;1;3;0;328940;3;1;0;1646
74;191;190;257;-5;3;0;328943;3;1;0;1586
75;190;191;257;-2;-14;0;328946;3;1;0;1586
76;191;190;257;4;5;0;328949;3;1;0;1586
77;191;191;257;1;-3;0;328952;3;1;0;1586
78;191;189;257;5;1;0;328955;3;1;0;1586
79;189;190;257;0;-9;0;328958;3;1;0;1586
80;191;190;257;7;3;0;328962;3;1;0;1586
81;191;190;257;1;9;0;328965;3;1;0;1586
82;191;190;257;-14;-2;0;328968;3;1;0;1586
83;191;189;257;4;8;0;328972;3;1;0;1586
84;191;189;257;-1;0;0;328974;3;1;0;1586
85;191;190;257;3;6;0;328977;3;1;0;1586
86;191;190;257;3;2;0;328981;3;1;0;1586
87;189;190;257;6;-15;0;328984;3;1;0;1586
88;191;190;257;-4;-3;0;328987;3;1;0;1586
89;192;189;257;7;1;0;328990;3;1;0;1586
90;191;191;257;-6;-12;0;328993;3;1;0;1586
91;190;190;257;2;0;0;328997;3;1;0;1586
92;191;190;257;-2;2;0;329000;3;1;0;1586
93;190;190;257;8;4;0;329003;3;1;0;1526
94;191;190;257;-7;5;0;329006;3;1;0;1526
95;190;190;257;-7;2;0;329009;3;1;0;1526
96;191;189;257;-3;4;0;329013;3;1;0;1526
97;192;190;257;-4;2;0;329016;3;1;0;1526
98;191;189;257;-5;1;0;329019;3;1;0;1526
99;190;190;257;-1;-4;0;329023;3;1;0;1526
100;190;190;257;-11;-4;0;329025;3;1;0;1526
101;191;190;257;6;12;0;329029;3;1;0;1526
102;190;190;257;-3;5;0;329033;3;1;0;1526
103;191;189;257;0;5;0;329035;3;1;0;1526
104;191;190;257;3;-4;0;329038;3;1;0;1526
105;190;191;257;10;-4;0;329042;3;1;0;1526
106;190;190;257;0;13;0;329045;3;1;0;1526
107;191;190;257;-4;3;0;329048;3;1;0;1526
108;192;191;257;-12;6;0;329051;3;1;0;1526
109;191;191;257;8;3;0;329054;3;1;0;1526
110;191;190;257;-4;0;0;329057;3;1;0;1526
111;191;190;257;7;2;0;329061;3;1;0;1526
112;191;190;257;-4;1;0;329064;3;1;0;1465
113;191;190;257;-7;3;0;329067;3;1;0;1465
114;191;191;257;-2;2;0;329070;3;1;0;1465
115;191;190;257;-11;-1;0;329074;3;1;0;1465
116;191;189;257;3;4;0;329077;3;1;0;1465
117;191;190;257;-2;6;0;329080;3;1;0;1465
118;190;190;257;-5;4;0;329083;3;1;0;1465
119;191;189;257;-1;-5;0;329086;3;1;0;1465
120;191;190;257;1;6;0;329089;3;1;0;1465
121;190;191;257;1;4;0;329093;3;1;0;1465
122;190;190;257;-3;-3;0;329096;3;1;0;1465
123;190;190;257;4;-3;0;329099;3;1;0;1465
124;191;190;257;-3;-1;0;329103;3;1;0;1465
125;190;190;257;1;-13;0;329105;3;1;0;1465
126;191;190;257;3;4;0;329109;3;1;0;1465
127;191;190;257;4;8;0;329113;3;1;0;1465
128;191;190;257;0;1;0;329115;3;1;0;1465
129;191;190;257;11;6;0;329166;3;1;0;1405
130;191;190;257;-6;-8;0;329169;3;1;0;1405
131;192;189;257;-3;12;0;329173;3;1;0;1405
132;190;190;257;-10;2;0;329176;3;1;0;1405
133;191;190;257;0;8;0;329179;3;1;0;1405
134;191;190;257;-1;2;0;329182;3;1;0;1344
135;190;190;257;12;6;0;329186;3;1;0;1344
136;191;189;257;4;1;0;329189;3;1;0;1344
137;190;190;257;9;-1;0;329192;3;1;0;1344
138;191;191;257;0;2;0;329195;3;1;0;1344
139;190;189;257;-3;7;0;329198;3;1;0;1344
140;190;189;257;0;3;0;329201;3;1;0;1344
141;190;190;257;3;-3;0;329205;3;1;0;1344
142;190;190;257;4;2;0;329208;3;1;0;1344
143;191;190;257;-2;-1;0;329211;3;1;0;1344
144;190;190;257;-2;-10;0;329215;3;1;0;1344
145;189;190;257;-3;1;0;329217;3;1;0;1344
146;191;189;257;-4;11;0;329221;3;1;0;1344
147;190;189;257;1;-2;0;329225;3;1;0;1344
148;191;190;257;-4;5;0;329227;3;1;0;1344
149;191;190;257;-14;1;0;329230;3;1;0;1344
150;192;190;257;3;2;0;329234;3;1;0;1344
151;191;191;257;-3;6;0;329237;3;1;0;1344
152;190;190;257;3;2;0;329240;3;1;0;1344
153;190;190;257;-9;4;0;329243;3;1;0;1283
154;191;189;257;2;7;0;329247;3;1;0;1283
155;190;189;257;7;-5;0;329250;3;1;0;1283
156;190;189;257;2;-4;0;329253;3;1;0;1283
157;192;190;257;9;4;0;329256;3;1;0;1283
158;192;189;257;-3;-1;0;329259;3;1;0;1283
159;191;191;257;6;0;0;329262;3;1;0;1283
160;191;190;257;-3;3;0;329266;3;1;0;1283
161;192;190;257;-2;4;0;329269;3;1;0;1283
162;191;190;257;-7;2;0;329272;3;1;0;1283
163;191;190;257;-1;3;0;329276;3;1;0;1283
164;191;190;257;3;5;0;329278;3;1;0;1283
165;190;189;257;-5;4;0;329282;3;1;0;1283
166;191;190;257;2;8;0;329285;3;1;0;1283
167;191;189;257;2;1;0;329288;3;1;0;1283
168;192;190;257;-6;5;0;329291;3;1;0;1283
169;190;190;257;-12;5;0;329295;3;1;0;1283
170;191;191;257;2;-5;0;329298;3;1;0;1283
171;190;190;257;-1;-3;0;329301;3;1;0;1283
172;191;189;257;-3;1;0;329304;3;1;0;1283
173;190;190;257;1;2;0;329307;3;1;0;1222
174;191;190;257;5;-1;0;329310;3;1;0;1222
175;191;189;257;3;2;0;329314;3;1;0;1222
176;191;190;257;-7;0;0;329317;3;1;0;1222
177;190;190;257;12;2;0;329320;3;1;0;1222
178;191;190;257;3;1;0;329323;3;1;0;1222
179;191;189;257;7;1;0;329327;3;1;0;1222
180;191;191;257;-4;-1;0;329330;3;1;0;1222
181;191;189;257;2;-1;0;329333;3;1;0;1222
182;190;190;257;1;5;0;329337;3;1;0;1222
183;191;190;257;7;10;0;329339;3;1;0;1222
184;191;190;257;3;-4;0;329342;3;1;0;1222
185;191;190;257;4;5;0;329346;3;1;0;1222
186;190;190;257;-6;4;0;329349;3;1;0;1222
187;192;190;257;-1;9;0;329352;3;1;0;1222
188;191;189;257;-3;11;0;329355;3;1;0;1222
189;191;191;257;6;-10;0;329358;3;1;0;1222
190;190;190;257;3;7;0;329362;3;1;0;1222
191;190;190;257;2;8;0;329365;3;1;0;1222
192;190;190;257;2;6;0;329368;3;1;0;1161
193;191;190;257;7;3;0;329371;3;1;0;1161
194;191;190;257;9;-5;0;329374;3;1;0;1161
195;191;189;257;3;6;0;329378;3;1;0;1161
196;191;189;257;2;-5;0;329381;3;1;0;1161
197;191;190;257;7;2;0;329384;3;1;0;1161
198;190;190;257;4;-1;0;329388;3;1;0;1161
199;191;190;257;1;-2;0;329390;3;1;0;1161
200;191;191;257;-8;1;0;329394;3;1;0;1161
201;191;190;257;-1;-2;0;329397;3;1;0;1161
202;190;190;257;7;-2;0;329400;3;1;0;1161
203;191;189;257;3;0;0;329403;3;1;0;1161
204;191;190;257;4;-8;0;329407;3;1;0;1161
205;191;191;257;-1;-7;0;329410;3;1;0;1161
206;191;190;257;-5;12;0;329413;3;1;0;1161
207;191;190;257;5;9;0;329416;3;1;0;1161
208;191;190;257;0;6;0;329419;3;1;0;1161
209;191;191;257;-5;1;0;329422;3;1;0;1161
210;190;191;257;0;-5;0;329426;3;1;0;1161
211;190;190;257;0;4;0;329429;3;1;0;1100
212;191;191;257;-2;1;0;329432;3;1;0;1100
213;191;190;257;-2;-3;0;329435;3;1;0;1100
214;191;190;257;0;-3;0;329439;3;1;0;1100
215;191;190;257;-1;2;0;329442;3;1;0;1100
216;191;190;257;8;1;0;329445;3;1;0;1100
217;191;190;257;-3;8;0;329449;3;1;0;1100
218;190;190;257;-1;2;0;329451;3;1;0;1100
219;191;190;257;-1;1;0;329454;3;1;0;1100
220;191;189;257;4;10;0;329458;3;1;0;1100
221;191;190;257;-6;1;0;329461;3;1;0;1100
222;191;190;257;-1;10;0;329464;3;1;0;1100
223;191;190;257;7;0;0;329467;3;1;0;1100
224;190;190;257;4;-5;0;329470;3;1;0;1100
225;191;190;257;9;1;0;329474;3;1;0;1100
226;191;190;257;10;3;0;329477;3;1;0;1100
227;191;189;257;-5;-2;0;329480;3;1;0;1100
228;190;189;257;-1;12;0;329483;3;1;0;1100
229;191;190;257;-4;9;0;329486;3;1;0;1100
230;190;189;257;4;5;0;329490;3;1;0;1039
231;192;189;257;-1;3;0;329493;3;1;0;1039
232;191;190;257;-1;-3;0;329496;3;1;0;1039
233;191;190;257;5;-9;0;329500;3;1;0;1039
234;191;190;257;-1;0;0;329502;3;1;0;1039
235;191;190;257;1;4;0;329506;3;1;0;1039
236;191;190;257;-1;5;0;329509;3;1;0;1039
237;191;190;257;2;3;0;329512;3;1;0;1039
238;191;190;257;0;-6;0;329515;3;1;0;1039
239;190;190;257;4;1;0;329519;3;1;0;1039
240;191;190;257;0;6;0;329522;3;1;0;1039
241;191;191;257;2;-1;0;329525;3;1;0;1039
242;190;189;257;-8;-14;0;329529;3;1;0;1039
243;192;189;257;-10;16;0;329531;3;1;0;1039
244;191;190;257;-9;0;0;329534;3;1;0;1039
245;190;190;257;-1;-1;0;329538;3;1;0;1039
246;191;190;257;0;-2;0;329541;3;1;0;1039
247;191;190;257;1;-3;0;329544;3;1;0;1039
248;190;190;257;-6;0;0;329547;3;1;0;979
249;190;190;257;-1;-1;0;329551;3;1;0;979
250;191;189;257;0;13;0;329554;3;1;0;979
251;191;190;257;-3;5;0;329557;3;1;0;979
252;190;190;257;7;8;0;329560;3;1;0;979
253;191;189;257;5;2;0;329563;3;1;0;979
254;191;190;257;8;0;0;329566;3;1;0;979
255;191;190;257;9;3;0;329570;3;1;0;979
256;191;190;257;12;-1;0;329573;3;1;0;979
257;191;190;257;1;11;0;329624;3;1;0;919
258;191;190;257;-9;-2;0;329627;3;1;0;919
259;191;190;257;5;1;0;329630;3;1;0;919
260;192;190;257;-7;-5;0;329634;3;1;0;919
261;191;190;257;-1;5;0;329637;3;1;0;919
262;191;189;257;0;7;0;329640;3;1;0;919
263;191;190;257;2;10;0;329643;3;1;0;919
264;190;191;257;9;2;0;329646;3;1;0;919
265;191;189;257;1;10;0;329650;3;1;0;919
266;191;190;257;-2;0;0;329653;3;1;0;919
267;191;190;257;5;10;0;329656;3;1;0;919
268;191;190;257;4;8;0;329660;3;1;0;919
269;191;190;257;0;4;0;329662;3;1;0;919
270;190;190;257;1;1;0;329666;3;1;0;919
271;192;190;257;0;-7;0;329669;3;1;0;858
272;190;190;257;-10;9;0;329672;3;1;0;858
273;190;190;257;1;2;0;329675;3;1;0;858
274;190;190;257;0;-3;0;329679;3;1;0;858
275;191;190;257;0;6;0;329682;3;1;0;858
276;190;191;257;1;1;0;329685;3;1;0;858
277;191;190;257;7;10;0;329688;3;1;0;858
278;191;190;257;-4;-4;0;329691;3;1;0;858
279;191;190;257;-4;0;0;329694;3;1;0;858
280;191;190;257;-1;1;0;329698;3;1;0;858
281;191;190;257;-1;1;0;329701;3;1;0;858
282;191;190;257;4;-3;0;329704;3;1;0;858
283;190;189;257;2;-2;0;329707;3;1;0;858
284;191;189;257;1;-1;0;329711;3;1;0;858
285;191;190;257;1;-1;0;329714;3;1;0;858
286;192;190;257;-4;1;0;329717;3;1;0;858
287;192;190;257;-9;8;0;329721;3;1;0;858
288;191;190;257;-4;-4;0;329723;3;1;0;858
289;190;190;257;11;6;0;329726;3;1;0;858
290;190;190;257;10;1;0;329730;3;1;0;797
291;190;189;257;5;1;0;329733;3;1;0;797
292;191;188;257;11;14;0;329736;3;1;0;797
293;191;190;257;5;0;0;329740;3;1;0;797
294;190;190;257;6;-4;0;329742;3;1;0;797
295;191;190;257;-6;7;0;329746;3;1;0;797
296;191;190;257;-2;-2;0;329749;3;1;0;797
297;191;191;257;8;6;0;329752;3;1;0;797
298;191;190;257;2;3;0;329755;3;1;0;797
299;189;190;257;4;0;0;329758;3;1;0;797
300;190;190;257;-6;-8;0;329762;3;1;0;797
301;191;189;257;-3;1;0;329765;3;1;0;797
302;192;189;257;3;3;0;329768;3;1;0;797
303;191;191;257;0;2;0;329772;3;1;0;797
304;188;190;257;4;-2;0;329774;3;1;0;797
305;191;190;257;4;3;0;329778;3;1;0;797
306;191;191;257;0;2;0;329782;3;1;0;797
307;191;190;257;10;5;0;329784;3;1;0;797
308;191;190;257;-5;4;0;329787;3;1;0;797
309;191;190;257;3;9;0;329791;3;1;0;736
310;190;189;257;0;6;0;329794;3;1;0;736
311;191;189;257;2;-6;0;329797;3;1;0;736
312;191;190;257;-8;5;0;329800;3;1;0;736
313;191;190;257;2;-5;0;329803;3;1;0;736
314;191;189;257;4;8;0;329806;3;1;0;736
315;191;190;257;4;-6;0;329810;3;1;0;736
316;191;190;257;1;5;0;329813;3;1;0;736
317;190;189;257;1;-3;0;329816;3;1;0;736
318;191;190;257;0;3;0;329819;3;1;0;736
319;191;189;257;-2;-2;0;329823;3;1;0;736
320;191;191;257;10;7;0;329826;3;1;0;736
321;190;190;257;-11;-1;0;329829;3;1;0;736
322;190;189;257;7;10;0;329833;3;1;0;736
323;191;189;257;-1;9;0;329835;3;1;0;736
324;191;190;257;0;4;0;329838;3;1;0;736
325;190;190;257;7;1;0;329842;3;1;0;736
326;190;190;257;3;-2;0;329845;3;1;0;736
327;191;189;257;-2;-6;0;329848;3;1;0;736
328;190;190;257;-1;6;0;329851;3;1;0;675
329;191;190;257;3;4;0;329855;3;1;0;675
330;190;189;257;4;14;0;329858;3;1;0;675
331;189;190;257;10;9;0;329861;3;1;0;675
332;192;190;257;-3;-2;0;329864;3;1;0;675
333;191;189;257;4;1;0;329867;3;1;0;675
334;192;190;257;-1;5;0;329870;3;1;0;675
335;190;190;257;0;4;0;329874;3;1;0;675
336;191;190;257;-2;-1;0;329877;3;1;0;675
337;190;191;257;0;2;0;329880;3;1;0;675
338;189;190;257;4;2;0;329884;3;1;0;675
339;191;190;257;5;-3;0;329886;3;1;0;675
340;191;190;257;-3;11;0;329890;3;1;0;675
341;191;189;257;-1;0;0;329894;3;1;0;675
342;192;189;257;-7;10;0;329896;3;1;0;675
343;191;191;257;-1;-5;0;329899;3;1;0;675
344;190;190;257;7;1;0;329903;3;1;0;675
345;191;191;257;3;-11;0;329906;3;1;0;675
346;190;190;257;7;-2;0;329909;3;1;0;675
347;191;189;257;-4;-1;0;329912;3;1;0;614
348;190;190;257;-5;0;0;329915;3;1;0;614
349;190;190;257;2;1;0;329919;3;1;0;614
350;191;190;257;-5;4;0;329922;3;1;0;614
351;190;190;257;0;4;0;329925;3;1;0;614
352;189;190;257;5;-7;0;329928;3;1;0;614
353;191;189;257;1;7;0;329932;3;1;0;614
354;190;190;257;1;-9;0;329935;3;1;0;614
355;190;189;257;4;1;0;329938;3;1;0;614
356;190;191;257;-2;2;0;329941;3;1;0;614
357;190;190;257;-1;-2;0;329945;3;1;0;614
358;191;190;257;-4;-1;0;329947;3;1;0;614
359;190;190;257;1;-1;0;329951;3;1;0;614
360;189;190;257;2;4;0;329954;3;1;0;614
361;190;190;257;1;2;0;329957;3;1;0;614
362;191;190;257;-5;-1;0;329960;3;1;0;614
363;190;190;257;9;-3;0;329964;3;1;0;614
364;190;190;257;5;1;0;329967;3;1;0;614
365;192;191;257;3;6;0;329970;3;1;0;614
366;191;190;257;-8;4;0;329973;3;1;0;614
367;191;190;257;1;-4;0;329976;3;1;0;553
368;191;189;257;6;-4;0;329979;3;1;0;553
369;191;190;257;-3;3;0;329983;3;1;0;553
370;191;190;257;0;-2;0;329986;3;1;0;553
371;192;189;257;-1;13;0;329989;3;1;0;553
372;191;189;257;-6;-3;0;329992;3;1;0;553
373;191;189;257;0;5;0;329996;3;1;0;553
374;190;190;257;6;5;0;329999;3;1;0;553
375;191;190;257;-6;-2;0;330002;3;1;0;553
376;191;190;257;-1;2;0;330006;3;1;0;553
377;190;191;257;8;-1;0;330008;3;1;0;553
378;191;190;257;1;1;0;330011;3;1;0;553
379;191;190;257;0;8;0;330015;3;1;0;553
380;190;190;257;-1;-4;0;330018;3;1;0;553
381;191;190;257;-2;4;0;330021;3;1;0;553
382;190;190;257;6;9;0;330024;3;1;0;553
383;190;190;257;2;-8;0;330027;3;1;0;553
384;192;190;257;-4;8;0;330031;3;1;0;553
385;191;190;257;7;17;0;330082;3;1;0;492
386;191;189;257;0;-1;0;330085;3;1;0;492
387;192;190;257;-5;-1;0;330088;3;1;0;492
388;191;190;257;-10;-5;0;330091;3;1;0;492
389;190;190;257;5;6;0;330095;3;1;0;492
390;191;189;257;-1;0;0;330098;3;1;0;431
391;191;189;257;-2;-4;0;330101;3;1;0;431
392;191;189;257;-2;-2;0;330104;3;1;0;431
393;191;191;257;-4;-5;0;330108;3;1;0;431
394;189;190;257;16;-3;0;330111;3;1;0;431
395;191;190;257;-3;-1;0;330114;3;1;0;431
396;191;189;257;3;0;0;330118;3;1;0;431
397;191;190;257;4;-3;0;330120;3;1;0;431
398;192;189;257;-3;-5;0;330123;3;1;0;431
399;191;190;257;6;-4;0;330127;3;1;0;431
400;190;190;257;-5;1;0;330130;3;1;0;431
401;192;189;257;-4;9;0;330133;3;1;0;431
402;190;190;257;2;-6;0;330136;3;1;0;431
403;190;190;257;3;4;0;330139;3;1;0;431
404;191;191;257;-2;4;0;330143;3;1;0;431
405;191;189;257;-14;7;0;330146;3;1;0;431
406;191;189;257;-10;2;0;330149;3;1;0;431
407;191;190;257;-6;5;0;330152;3;1;0;431
408;191;190;257;-4;2;0;330155;3;1;0;431
409;191;190;257;-1;1;0;330159;3;1;0;370
410;191;189;257;-2;1;0;330162;3;1;0;370
411;191;190;257;6;3;0;330165;3;1;0;370
412;190;191;257;-5;-1;0;330169;3;1;0;370
413;190;190;257;-3;4;0;330171;3;1;0;370
414;191;190;257;-7;-6;0;330175;3;1;0;370
415;190;190;257;0;0;0;330178;3;1;0;370
416;190;191;257;-4;-3;0;330181;3;1;0;370
417;192;190;257;-2;5;0;330184;3;1;0;370
418;192;190;257;0;4;0;330188;3;1;0;370
419;190;190;257;4;-5;0;330191;3;1;0;370
420;190;190;257;7;1;0;330194;3;1;0;370
421;191;190;257;7;-2;0;330198;3;1;0;370
422;191;190;257;-4;0;0;330200;3;1;0;370
423;190;190;257;-7;5;0;330203;3;1;0;370
424;191;190;257;0;-1;0;330207;3;1;0;370
425;191;189;257;2;2;0;330210;3;1;0;370
426;191;190;257;-8;5;0;330213;3;1;0;370
427;191;189;257;-2;1;0;330216;3;1;0;310
428;190;190;257;4;2;0;330220;3;1;0;310
429;192;191;257;-4;7;0;330223;3;1;0;310
430;191;190;257;-6;-3;0;330226;3;1;0;310
431;192;190;257;1;12;0;330229;3;1;0;310
432;191;190;257;-1;5;0;330232;3;1;0;310
433;190;190;257;8;7;0;330235;3;1;0;310
434;191;189;257;6;8;0;330239;3;1;0;310
435;190;190;257;4;4;0;330242;3;1;0;310
436;191;190;257;-1;-1;0;330245;3;1;0;310
437;191;190;257;-3;4;0;330249;3;1;0;310
438;190;190;257;3;4;0;330251;3;1;0;310
439;192;191;257;-3;-7;0;330255;3;1;0;310
440;191;191;257;2;-1;0;330259;3;1;0;310
441;190;190;257;-7;-7;0;330261;3;1;0;310
442;191;191;257;-7;1;0;330264;3;1;0;310
443;190;189;257;0;-2;0;330268;3;1;0;310
444;191;190;257;0;0;0;330271;3;1;0;310
445;190;191;257;1;-1;0;330274;3;1;0;310
446;192;190;257;2;-1;0;330277;3;1;0;310
447;191;190;257;9;7;0;330281;3;1;0;249
448;191;190;257;4;8;0;330283;3;1;0;249
449;191;190;257;-4;-2;0;330287;3;1;0;249
450;191;190;257;-4;5;0;330290;3;1;0;249
451;190;190;257;2;-1;0;330293;3;1;0;249
452;191;190;257;-1;-4;0;330296;3;1;0;249
453;190;189;257;-10;0;0;330300;3;1;0;249
454;191;190;257;1;0;0;330303;3;1;0;249
455;190;189;257;-5;1;0;330306;3;1;0;249
456;191;190;257;-8;-1;0;330310;3;1;0;249
457;191;189;257;2;6;0;330312;3;1;0;249
458;191;190;257;3;2;0;330315;3;1;0;249
459;192;190;257;0;-4;0;330319;3;1;0;249
460;191;191;257;4;4;0;330322;3;1;0;249
461;191;190;257;-2;-4;0;330325;3;1;0;249
462;191;191;257;0;-3;0;330328;3;1;0;249
463;191;189;257;-3;5;0;330331;3;1;0;249
464;191;191;257;9;5;0;330335;3;1;0;249
465;191;190;257;-4;0;0;330338;3;1;0;249
466;191;189;257;-4;3;0;330341;3;1;0;188
467;192;190;257;0;-12;0;330344;3;1;0;188
468;191;190;257;-3;-5;0;330347;3;1;0;188
469;191;189;257;1;-8;0;330351;3;1;0;188
470;191;191;257;-4;2;0;330354;3;1;0;188
471;191;190;257;2;1;0;330357;3;1;0;188
472;190;190;257;4;0;0;330361;3;1;0;188
473;190;191;257;-2;2;0;330363;3;1;0;188
474;191;191;257;-4;-2;0;330367;3;1;0;188
475;190;189;257;-2;-5;0;330371;3;1;0;188
476;192;190;257;-2;2;0;330373;3;1;0;188
477;190;190;257;3;3;0;330376;3;1;0;188
478;191;189;257;1;7;0;330380;3;1;0;188
479;191;189;257;0;5;0;330383;3;1;0;188
480;191;190;257;4;1;0;330386;3;1;0;188
481;191;190;257;4;4;0;330389;3;1;0;188
482;190;190;257;9;-2;0;330392;3;1;0;188
483;191;190;257;-6;-8;0;330395;3;1;0;188
484;191;190;257;-10;0;0;330399;3;1;0;188
485;190;190;257;4;1;0;330402;3;1;0;127
486;190;190;257;0;-7;0;330405;3;1;0;127
487;191;189;257;-2;5;0;330408;3;1;0;127
488;192;190;257;-4;4;0;330412;3;1;0;127
489;191;190;257;4;1;0;330415;3;1;0;127
490;190;191;257;5;-1;0;330418;3;1;0;127
491;190;189;257;-1;-2;0;330422;3;1;0;127
492;191;191;257;0;-4;0;330424;3;1;0;127
493;191;190;257;9;0;0;330427;3;1;0;127
494;190;189;257;-3;4;0;330431;3;1;0;127
495;191;190;257;-1;0;0;330434;3;1;0;127
496;190;190;257;7;1;0;330437;3;1;0;127
497;190;190;257;0;-6;0;330440;3;1;0;127
498;189;189;257;10;0;0;330443;3;1;0;127
499;191;189;257;8;7;0;330447;3;1;0;127
500;191;189;257;1;6;0;330450;3;1;0;127
501;191;191;257;-3;-1;0;330453;3;1;0;127
502;191;190;257;-6;5;0;330456;3;1;0;127
503;190;190;257;-2;2;0;330459;3;1;0;127
504;191;190;257;6;0;0;330463;3;1;0;66
505;190;191;257;5;-1;0;330466;3;1;0;66
506;190;190;257;-6;7;0;330469;3;1;0;66
507;191;189;257;-6;-2;0;330473;3;1;0;66
508;191;189;257;-1;-1;0;330475;3;1;0;66
509;191;190;257;3;6;0;330479;3;1;0;66
510;191;188;257;4;9;0;330483;3;1;0;66
511;190;190;257;-6;-2;0;330485;3;1;0;66
512;191;190;257;2;2;0;330488;3;1;0;66
513;191;190;257;4;13;0;330539;3;1;0;5
514;190;189;257;7;-1;0;330543;3;1;0;5
515;190;190;257;-1;7;0;330546;3;1;0;5
516;191;189;257;1;1;0;330549;3;1;0;5
517;191;190;257;-4;0;0;330553;3;1;0;5
518;190;190;257;-2;3;0;330555;3;1;0;5
519;191;190;257;0;6;0;330559;3;1;0;5
520;190;190;257;5;-4;0;330562;3;1;0;5
521;191;190;257;5;-3;0;330565;3;1;0;5
522;190;190;257;7;-7;0;330568;3;1;0;5
523;190;190;257;-1;1;0;330571;3;1;0;5
524;192;190;257;1;4;0;330575;3;1;0;5
525;192;190;257;-4;4;0;330578;3;1;0;5
526;191;189;257;2;-1;0;330581;3;1;0;5
527;190;189;257;0;-8;0;330586;3;1;0;-56
