data_id;temp_1;temp_2;temp_3;pres_1;pres_2;motor_pos;system_status;sensor_time;reserved;reserved
1323;0;0;0;36;109;-20308;4;703098;0;0
1324;0;0;0;35;108;-20308;4;703100;0;0
1325;0;0;0;41;104;-20308;4;703102;0;0
1326;0;0;0;54;126;-20308;4;703104;0;0
1327;0;0;0;41;100;-20308;4;703106;0;0
1328;0;0;0;40;100;-20308;4;703108;0;0
1329;0;0;0;38;101;-20308;4;703110;0;0
1330;0;0;0;42;100;-20308;4;703112;0;0
1331;0;0;0;39;127;-20308;4;703114;0;0
1332;0;0;0;31;109;-20310;4;703116;0;0
1333;0;0;0;40;115;-20310;4;703118;0;0
1334;0;0;0;36;99;-20310;4;703120;0;0
1335;0;0;0;37;98;-20310;4;703122;0;0
1336;0;0;0;36;96;-20310;4;703124;0;0
1337;0;0;0;41;98;-20310;4;703126;0;0
1338;0;0;0;31;104;-20310;4;703128;0;0
1339;0;0;0;42;105;-20310;4;703130;0;0
1340;0;0;0;35;104;-20310;4;703132;0;0
1341;0;0;0;37;95;-20310;4;703134;0;0
1342;0;0;0;41;116;-20310;4;703136;0;0
1343;0;0;0;40;124;-20310;4;703138;0;0
1344;0;0;0;30;101;-20310;4;703140;0;0
1345;0;0;0;42;110;-20310;4;703142;0;0
1346;0;0;0;45;97;-20310;4;703144;0;0
1347;0;0;0;33;106;-20310;4;703146;0;0
1348;0;0;0;34;108;-20310;4;703148;0;0
1349;0;0;0;31;112;-20310;4;703150;0;0
1350;0;0;0;40;115;-20310;4;703152;0;0
1351;0;0;0;34;102;-20310;4;703154;0;0
1352;0;0;0;42;115;-20310;4;703156;0;0
1353;0;0;0;25;99;-20310;4;703158;0;0
1354;0;0;0;52;97;-20310;4;703160;0;0
1355;0;0;0;36;112;-20310;4;703162;0;0
1356;0;0;0;44;116;-20310;4;703164;0;0
1357;0;0;0;36;98;-20310;4;703166;0;0
1358;0;0;0;45;104;-20310;4;703168;0;0
1359;0;0;0;47;111;-20310;4;703170;0;0
1360;0;0;0;29;110;-20310;4;703172;0;0
1361;0;0;0;44;94;-20310;4;703174;0;0
1362;0;0;0;35;114;-20310;4;703176;0;0
1363;0;0;0;41;106;-20310;4;703178;0;0
1364;0;0;0;36;110;-20310;4;703180;0;0
1365;0;0;0;33;117;-20310;4;703182;0;0
1366;0;0;0;39;96;-20310;4;703184;0;0
1367;0;0;0;46;116;-20310;4;703186;0;0
1368;0;0;0;41;103;-20310;4;703188;0;0
1369;0;0;0;55;95;-20310;4;703190;0;0
1370;0;0;0;44;103;-20310;4;703192;0;0
1371;0;0;0;38;105;-20310;4;703194;0;0
1372;0;0;0;44;105;-20310;4;703196;0;0
1373;0;0;0;34;103;-20310;4;703198;0;0
1374;0;0;0;29;108;-20310;4;703200;0;0
1375;0;0;0;30;104;-20310;4;703202;0;0
1376;0;0;0;34;98;-20310;4;703204;0;0
1377;0;0;0;35;90;-20310;4;703206;0;0
1378;0;0;0;42;96;-20310;4;703208;0;0
1379;0;0;0;41;112;-20310;4;703210;0;0
1380;0;0;0;45;110;-20310;4;703212;0;0
1381;0;0;0;40;121;-20310;4;703214;0;0
1382;0;0;0;37;120;-20310;4;703216;0;0
1383;0;0;0;37;99;-20310;4;703218;0;0
1384;0;0;0;39;113;-20310;4;703220;0;0
1385;0;0;0;45;115;-20310;4;703222;0;0
1386;0;0;0;30;100;-20310;4;703224;0;0
1387;0;0;0;42;105;-20310;4;703226;0;0
1388;0;0;0;45;93;-20310;4;703228;0;0
1389;0;0;0;37;114;-20310;4;703230;0;0
1390;0;0;0;54;115;-20310;4;703232;0;0
1391;0;0;0;44;109;-20310;4;703234;0;0
1392;0;0;0;36;118;-20310;4;703236;0;0
1393;0;0;0;34;108;-20310;4;703238;0;0
1394;0;0;0;41;108;-20310;4;703240;0;0
1395;0;0;0;45;109;-20310;4;703242;0;0
1396;0;0;0;38;121;-20310;4;703244;0;0
1397;0;0;0;38;104;-20310;4;703246;0;0
1398;0;0;0;34;115;-20310;4;703248;0;0
1399;0;0;0;35;128;-20310;4;703250;0;0
1400;0;0;0;40;112;-20310;4;703252;0;0
1401;0;0;0;40;100;-20310;4;703254;0;0
1402;0;0;0;44;108;-20309;4;703256;0;0
1403;0;0;0;36;90;-20309;4;703258;0;0
1404;0;0;0;28;110;-20309;4;703260;0;0
1405;0;0;0;31;106;-20309;4;703262;0;0
1406;0;0;0;35;101;-20309;4;703264;0;0
1407;0;0;0;35;106;-20309;4;703266;0;0
1408;0;0;0;44;108;-20309;4;703268;0;0
1409;0;0;0;45;107;-20309;4;703318;0;0
1410;0;0;0;50;114;-20309;4;703320;0;0
1411;0;0;0;41;96;-20309;4;703322;0;0
1412;0;0;0;37;115;-20309;4;703324;0;0
1413;0;0;0;42;106;-20309;4;703326;0;0
1414;0;0;0;37;118;-20309;4;703328;0;0
1415;0;0;0;62;118;-20309;4;703330;0;0
1416;0;0;0;34;116;-20309;4;703332;0;0
1417;0;0;0;35;125;-20309;4;703334;0;0
1418;0;0;0;36;111;-20308;4;703336;0;0
1419;0;0;0;44;109;-20308;4;703338;0;0
1420;0;0;0;41;99;-20308;4;703340;0;0
1421;0;0;0;41;109;-20308;4;703342;0;0
1422;0;0;0;46;103;-20308;4;703344;0;0
1423;0;0;0;43;95;-20308;4;703346;0;0
1424;0;0;0;43;124;-20308;4;703348;0;0
1425;0;0;0;34;115;-20308;4;703350;0;0
1426;0;0;0;36;98;-20308;4;703352;0;0
1427;0;0;0;34;110;-20308;4;703354;0;0
1428;0;0;0;43;106;-20308;4;703356;0;0
1429;0;0;0;47;115;-20308;4;703358;0;0
1430;0;0;0;32;107;-20308;4;703360;0;0
1431;0;0;0;35;123;-20308;4;703362;0;0
1432;0;0;0;43;108;-20308;4;703364;0;0
1433;0;0;0;45;112;-20308;4;703366;0;0
1434;0;0;0;53;107;-20308;4;703368;0;0
1435;0;0;0;37;117;-20308;4;703370;0;0
1436;0;0;0;50;99;-20308;4;703372;0;0
1437;0;0;0;48;111;-20308;4;703374;0;0
1438;0;0;0;41;109;-20308;4;703376;0;0
1439;0;0;0;27;115;-20308;4;703378;0;0
1440;0;0;0;36;104;-20308;4;703380;0;0
1441;0;0;0;41;94;-20308;4;703382;0;0
1442;0;0;0;33;108;-20308;4;703384;0;0
1443;0;0;0;43;108;-20308;4;703386;0;0
1444;0;0;0;65;95;-20308;4;703388;0;0
1445;0;0;0;31;111;-20308;4;703390;0;0
1446;0;0;0;34;103;-20308;4;703392;0;0
1447;0;0;0;37;134;-20308;4;703394;0;0
1448;0;0;0;40;115;-20307;4;703396;0;0
1449;0;0;0;28;100;-20307;4;703398;0;0
1450;0;0;0;46;104;-20307;4;703400;0;0
1451;0;0;0;36;108;-20307;4;703402;0;0
1452;0;0;0;33;104;-20307;4;703404;0;0
1453;0;0;0;32;112;-20307;4;703406;0;0
1454;0;0;0;25;112;-20307;4;703408;0;0
1455;0;0;0;39;112;-20307;4;703410;0;0
1456;0;0;0;41;119;-20307;4;703412;0;0
1457;0;0;0;38;108;-20307;4;703414;0;0
1458;0;0;0;29;107;-20307;4;703416;0;0
1459;0;0;0;48;112;-20307;4;703418;0;0
1460;0;0;0;34;120;-20307;4;703420;0;0
1461;0;0;0;37;108;-20307;4;703422;0;0
1462;0;0;0;54;100;-20307;4;703424;0;0
1463;0;0;0;47;95;-20307;4;703426;0;0
1464;0;0;0;45;136;-20307;4;703428;0;0
1465;0;0;0;43;113;-20307;4;703430;0;0
1466;0;0;0;57;124;-20307;4;703432;0;0
1467;0;0;0;30;108;-20307;4;703434;0;0
1468;0;0;0;34;103;-20306;4;703436;0;0
1469;0;0;0;26;108;-20306;4;703438;0;0
1470;0;0;0;34;95;-20306;4;703440;0;0
1471;0;0;0;47;111;-20306;4;703442;0;0
1472;0;0;0;47;109;-20306;4;703444;0;0
1473;0;0;0;40;103;-20306;4;703446;0;0
1474;0;0;0;47;104;-20306;4;703448;0;0
1475;0;0;0;36;112;-20306;4;703450;0;0
1476;0;0;0;25;118;-20306;4;703452;0;0
1477;0;0;0;40;103;-20306;4;703454;0;0
1478;0;0;0;39;114;-20306;4;703456;0;0
1479;0;0;0;25;105;-20306;4;703458;0;0
1480;0;0;0;35;111;-20306;4;703460;0;0
1481;0;0;0;47;121;-20306;4;703462;0;0
1482;0;0;0;36;116;-20306;4;703464;0;0
1483;0;0;0;52;112;-20306;4;703466;0;0
1484;0;0;0;32;112;-20306;4;703468;0;0
1485;0;0;0;35;103;-20306;4;703470;0;0
1486;0;0;0;35;96;-20306;4;703472;0;0
1487;0;0;0;36;105;-20306;4;703474;0;0
1488;0;0;0;35;111;-20306;4;703476;0;0
1489;0;0;0;32;105;-20306;4;703478;0;0
1490;0;0;0;35;111;-20306;4;703480;0;0
1491;0;0;0;49;101;-20306;4;703482;0;0
1492;0;0;0;35;105;-20306;4;703484;0;0
1493;0;0;0;40;98;-20306;4;703486;0;0
1494;0;0;0;39;109;-20306;4;703488;0;0
1495;0;0;0;41;112;-20306;4;703490;0;0
1496;0;0;0;34;115;-20306;4;703492;0;0
1497;0;0;0;54;109;-20306;4;703494;0;0
1498;0;0;0;45;113;-20305;4;703496;0;0
1499;0;0;0;40;110;-20305;4;703498;0;0
1500;0;0;0;41;94;-20305;4;703500;0;0
1501;0;0;0;35;95;-20305;4;703502;0;0
1502;0;0;0;38;124;-20305;4;703504;0;0
1503;0;0;0;33;96;-20305;4;703506;0;0
1504;0;0;0;34;102;-20305;4;703508;0;0
1505;0;0;0;29;138;-20305;4;703510;0;0
1506;0;0;0;45;118;-20305;4;703512;0;0
1507;0;0;0;41;103;-20305;4;703514;0;0
1508;0;0;0;33;104;-20305;4;703516;0;0
1509;0;0;0;34;88;-20305;4;703518;0;0
1510;0;0;0;49;99;-20305;4;703520;0;0
1511;0;0;0;36;102;-20305;4;703522;0;0
1512;0;0;0;42;98;-20305;4;703524;0;0
1513;0;0;0;44;111;-20305;4;703526;0;0
1514;0;0;0;35;113;-20305;4;703528;0;0
1515;0;0;0;45;111;-20305;4;703530;0;0
1516;0;0;0;34;108;-20305;4;703532;0;0
1517;0;0;0;40;105;-20305;4;703534;0;0
1518;0;0;0;29;109;-20304;4;703536;0;0
1519;0;0;0;34;96;-20304;4;703538;0;0
1520;0;0;0;44;114;-20304;4;703540;0;0
1521;0;0;0;35;101;-20304;4;703542;0;0
1522;0;0;0;33;87;-20304;4;703544;0;0
1523;0;0;0;50;117;-20304;4;703546;0;0
1524;0;0;0;38;123;-20304;4;703548;0;0
1525;0;0;0;40;110;-20304;4;703550;0;0
1526;0;0;0;38;96;-20304;4;703552;0;0
1527;0;0;0;45;122;-20304;4;703554;0;0
1528;0;0;0;42;100;-20304;4;703556;0;0
1529;0;0;0;50;112;-20304;4;703558;0;0
1530;0;0;0;39;110;-20304;4;703560;0;0
1531;0;0;0;32;110;-20304;4;703562;0;0
1532;0;0;0;40;104;-20304;4;703564;0;0
1533;0;0;0;34;102;-20304;4;703566;0;0
1534;0;0;0;35;105;-20304;4;703568;0;0
1535;0;0;0;38;119;-20304;4;703570;0;0
1536;0;0;0;55;122;-20304;4;703572;0;0
1537;0;0;0;53;118;-20303;4;703622;0;0
1538;0;0;0;47;108;-20303;4;703624;0;0
1539;0;0;0;44;119;-20303;4;703626;0;0
1540;0;0;0;34;135;-20303;4;703628;0;0
1541;0;0;0;34;108;-20303;4;703630;0;0
1542;0;0;0;35;105;-20303;4;703632;0;0
1543;0;0;0;46;108;-20303;4;703634;0;0
1544;0;0;0;39;108;-20302;4;703636;0;0
1545;0;0;0;36;113;-20302;4;703638;0;0
1546;0;0;0;51;102;-20302;4;703640;0;0
1547;0;0;0;49;113;-20302;4;703642;0;0
1548;0;0;0;41;95;-20302;4;703644;0;0
1549;0;0;0;42;102;-20302;4;703646;0;0
1550;0;0;0;42;118;-20302;4;703648;0;0
1551;0;0;0;33;111;-20302;4;703650;0;0
1552;0;0;0;34;114;-20302;4;703652;0;0
1553;0;0;0;35;94;-20302;4;703654;0;0
1554;0;0;0;43;118;-20301;4;703656;0;0
1550;0;0;0;42;118;-20302;4;703648;0;0
1551;0;0;0;33;111;-20302;4;703650;0;0
1552;0;0;0;34;114;-20302;4;703652;0;0
1553;0;0;0;35;94;-20302;4;703654;0;0
1554;0;0;0;43;118;-20301;4;703656;0;0
1550;0;0;0;42;118;-20302;4;703648;0;0
1551;0;0;0;33;111;-20302;4;703650;0;0
1552;0;0;0;34;114;-20302;4;703652;0;0
1553;0;0;0;35;94;-20302;4;703654;0;0
1554;0;0;0;43;118;-20301;4;703656;0;0
1565;0;0;0;32;107;-20301;4;703678;0;0
1566;0;0;0;34;108;-20301;4;703680;0;0
1567;0;0;0;47;107;-20301;4;703682;0;0
1568;0;0;0;35;118;-20301;4;703684;0;0
1569;0;0;0;34;109;-20301;4;703686;0;0
1570;0;0;0;42;121;-20301;4;703688;0;0
1571;0;0;0;36;97;-20301;4;703690;0;0
1572;0;0;0;36;107;-20301;4;703692;0;0
1573;0;0;0;55;103;-20301;4;703694;0;0
1574;0;0;0;44;108;-20301;4;703696;0;0
1575;0;0;0;41;101;-20301;4;703698;0;0
1576;0;0;0;46;90;-20301;4;703700;0;0
1577;0;0;0;30;120;-20301;4;703702;0;0
1578;0;0;0;36;115;-20301;4;703704;0;0
1579;0;0;0;41;103;-20301;4;703706;0;0
1580;0;0;0;42;110;-20301;4;703708;0;0
1581;0;0;0;42;101;-20301;4;703710;0;0
1582;0;0;0;40;118;-20301;4;703712;0;0
1583;0;0;0;47;111;-20301;4;703714;0;0
1584;0;0;0;39;109;-20300;4;703716;0;0
1585;0;0;0;37;101;-20300;4;703718;0;0
1586;0;0;0;46;108;-20300;4;703720;0;0
1587;0;0;0;35;123;-20300;4;703722;0;0
1588;0;0;0;35;107;-20300;4;703724;0;0
1589;0;0;0;33;93;-20300;4;703726;0;0
1590;0;0;0;33;97;-20300;4;703728;0;0
1591;0;0;0;47;102;-20300;4;703730;0;0
1592;0;0;0;50;113;-20300;4;703732;0;0
1593;0;0;0;31;100;-20300;4;703734;0;0
1594;0;0;0;32;108;-20300;4;703736;0;0
1595;0;0;0;43;116;-20300;4;703738;0;0
1596;0;0;0;38;109;-20300;4;703740;0;0
1597;0;0;0;38;108;-20300;4;703742;0;0
1598;0;0;0;44;113;-20300;4;703744;0;0
1599;0;0;0;41;125;-20300;4;703746;0;0
1595;0;0;0;43;116;-20300;4;703738;0;0
1596;0;0;0;38;109;-20300;4;703740;0;0
1597;0;0;0;38;108;-20300;4;703742;0;0
1598;0;0;0;44;113;-20300;4;703744;0;0
1599;0;0;0;41;125;-20300;4;703746;0;0
1600;0;0;0;40;109;-20300;4;703748;0;0
1601;0;0;0;28;123;-20300;4;703750;0;0
1602;0;0;0;40;112;-20300;4;703752;0;0
1603;0;0;0;49;126;-20300;4;703754;0;0
1604;0;0;0;48;104;-20299;4;703756;0;0
1610;0;0;0;39;101;-20299;4;703768;0;0
1611;0;0;0;36;109;-20299;4;703770;0;0
1612;0;0;0;53;103;-20299;4;703772;0;0
1613;0;0;0;41;96;-20299;4;703774;0;0
1614;0;0;0;37;105;-20299;4;703776;0;0
1615;0;0;0;30;121;-20299;4;703778;0;0
1616;0;0;0;41;98;-20299;4;703780;0;0
1617;0;0;0;44;118;-20299;4;703782;0;0
1618;0;0;0;34;94;-20299;4;703784;0;0
1619;0;0;0;29;95;-20299;4;703786;0;0
1620;0;0;0;41;118;-20299;4;703788;0;0
1621;0;0;0;59;98;-20299;4;703790;0;0
1622;0;0;0;42;105;-20299;4;703792;0;0
1623;0;0;0;47;108;-20299;4;703794;0;0
1624;0;0;0;35;105;-20298;4;703796;0;0
1625;0;0;0;31;114;-20298;4;703798;0;0
1626;0;0;0;35;112;-20298;4;703800;0;0
1627;0;0;0;33;121;-20298;4;703802;0;0
1628;0;0;0;43;100;-20298;4;703804;0;0
1629;0;0;0;36;95;-20298;4;703806;0;0
1630;0;0;0;48;104;-20298;4;703808;0;0
1631;0;0;0;41;126;-20298;4;703810;0;0
1632;0;0;0;41;107;-20298;4;703812;0;0
1633;0;0;0;44;90;-20298;4;703814;0;0
1634;0;0;0;54;121;-20298;4;703816;0;0
1635;0;0;0;45;133;-20298;4;703818;0;0
1636;0;0;0;32;99;-20298;4;703820;0;0
1637;0;0;0;35;111;-20298;4;703822;0;0
1638;0;0;0;44;117;-20298;4;703824;0;0
1639;0;0;0;39;119;-20298;4;703826;0;0
1640;0;0;0;38;108;-20298;4;703828;0;0
1641;0;0;0;37;107;-20298;4;703830;0;0
1642;0;0;0;28;111;-20298;4;703832;0;0
1643;0;0;0;49;122;-20298;4;703834;0;0
1644;0;0;0;47;115;-20297;4;703836;0;0
1645;0;0;0;43;117;-20297;4;703838;0;0
1646;0;0;0;37;117;-20297;4;703840;0;0
1647;0;0;0;37;104;-20297;4;703842;0;0
1648;0;0;0;45;106;-20297;4;703844;0;0
1649;0;0;0;35;108;-20297;4;703846;0;0
1650;0;0;0;31;123;-20297;4;703848;0;0
1651;0;0;0;37;107;-20297;4;703850;0;0
1652;0;0;0;45;132;-20297;4;703852;0;0
1653;0;0;0;41;119;-20297;4;703854;0;0
1654;0;0;0;30;129;-20297;4;703856;0;0
1655;0;0;0;59;101;-20297;4;703858;0;0
1656;0;0;0;41;109;-20297;4;703860;0;0
1657;0;0;0;38;116;-20297;4;703862;0;0
1658;0;0;0;43;99;-20297;4;703864;0;0
1659;0;0;0;41;106;-20297;4;703866;0;0
1660;0;0;0;33;112;-20297;4;703868;0;0
1661;0;0;0;37;112;-20297;4;703870;0;0
1662;0;0;0;54;102;-20297;4;703872;0;0
1663;0;0;0;50;129;-20297;4;703874;0;0
1664;0;0;0;40;114;-20296;4;703876;0;0
1665;0;0;0;40;113;-20288;4;703926;0;0
1666;0;0;0;43;114;-20288;4;703928;0;0
1667;0;0;0;36;117;-20288;4;703930;0;0
1668;0;0;0;39;82;-20288;4;703932;0;0
1669;0;0;0;42;123;-20288;4;703934;0;0
1670;0;0;0;34;119;-20286;4;703936;0;0
1671;0;0;0;39;103;-20286;4;703938;0;0
1672;0;0;0;38;110;-20286;4;703940;0;0
1673;0;0;0;28;94;-20286;4;703942;0;0
1674;0;0;0;28;103;-20286;4;703944;0;0
1675;0;0;0;41;99;-20286;4;703946;0;0
1676;0;0;0;43;111;-20286;4;703948;0;0
1677;0;0;0;26;116;-20286;4;703950;0;0
1678;0;0;0;48;108;-20286;4;703952;0;0
1679;0;0;0;39;115;-20286;4;703954;0;0
1680;0;0;0;35;103;-20285;4;703956;0;0
1681;0;0;0;37;117;-20285;4;703958;0;0
1682;0;0;0;41;100;-20285;4;703960;0;0
1683;0;0;0;37;102;-20285;4;703962;0;0
1684;0;0;0;27;94;-20285;4;703964;0;0
1685;0;0;0;48;110;-20285;4;703966;0;0
1686;0;0;0;39;97;-20285;4;703968;0;0
1687;0;0;0;42;102;-20285;4;703970;0;0
1688;0;0;0;37;113;-20285;4;703972;0;0
1689;0;0;0;36;107;-20285;4;703974;0;0
1690;0;0;0;45;96;-20285;4;703976;0;0
1691;0;0;0;41;96;-20285;4;703978;0;0
1692;0;0;0;39;106;-20285;4;703980;0;0
1693;0;0;0;43;100;-20285;4;703982;0;0
1694;0;0;0;41;105;-20285;4;703984;0;0
1695;0;0;0;38;102;-20285;4;703986;0;0
1696;0;0;0;42;108;-20285;4;703988;0;0
1697;0;0;0;42;124;-20285;4;703990;0;0
1698;0;0;0;35;94;-20285;4;703992;0;0
1699;0;0;0;35;102;-20285;4;703994;0;0
1700;0;0;0;36;118;-20281;4;703996;0;0
1701;0;0;0;42;111;-20281;4;703998;0;0
1702;0;0;0;35;106;-20281;4;704000;0;0
1703;0;0;0;38;101;-20281;4;704002;0;0
1704;0;0;0;28;94;-20281;4;704004;0;0
1705;0;0;0;44;113;-20281;4;704006;0;0
1706;0;0;0;33;104;-20281;4;704008;0;0
1707;0;0;0;35;119;-20281;4;704010;0;0
1708;0;0;0;34;100;-20281;4;704012;0;0
1709;0;0;0;29;106;-20281;4;704014;0;0
1710;0;0;0;46;114;-20277;4;704016;0;0
1711;0;0;0;41;107;-20277;4;704018;0;0
1712;0;0;0;46;101;-20277;4;704020;0;0
1713;0;0;0;45;94;-20277;4;704022;0;0
1714;0;0;0;36;98;-20277;4;704024;0;0
1715;0;0;0;34;113;-20277;4;704026;0;0
1716;0;0;0;35;108;-20277;4;704028;0;0
1717;0;0;0;43;118;-20277;4;704030;0;0
1718;0;0;0;39;113;-20277;4;704032;0;0
1719;0;0;0;34;108;-20277;4;704034;0;0
1720;0;0;0;35;116;-20274;4;704036;0;0
1721;0;0;0;35;115;-20274;4;704038;0;0
1722;0;0;0;36;106;-20274;4;704040;0;0
1723;0;0;0;43;96;-20274;4;704042;0;0
1724;0;0;0;35;98;-20274;4;704044;0;0
1725;0;0;0;53;110;-20274;4;704046;0;0
1726;0;0;0;31;121;-20274;4;704048;0;0
1727;0;0;0;31;113;-20274;4;704050;0;0
1728;0;0;0;34;95;-20274;4;704052;0;0
1729;0;0;0;29;101;-20274;4;704054;0;0
1730;0;0;0;28;102;-20267;4;704056;0;0
1731;0;0;0;40;117;-20267;4;704058;0;0
1732;0;0;0;35;119;-20267;4;704060;0;0
1733;0;0;0;40;111;-20267;4;704062;0;0
1734;0;0;0;47;120;-20267;4;704064;0;0
1735;0;0;0;35;111;-20267;4;704066;0;0
1736;0;0;0;50;102;-20267;4;704068;0;0
1737;0;0;0;33;117;-20267;4;704070;0;0
1738;0;0;0;48;97;-20267;4;704072;0;0
1739;0;0;0;52;111;-20267;4;704074;0;0
1740;0;0;0;29;111;-20261;4;704076;0;0
1741;0;0;0;31;118;-20261;4;704078;0;0
1742;0;0;0;44;101;-20261;4;704080;0;0
1743;0;0;0;42;106;-20261;4;704082;0;0
1744;0;0;0;46;112;-20261;4;704084;0;0
1745;0;0;0;32;124;-20261;4;704086;0;0
1746;0;0;0;44;107;-20261;4;704088;0;0
1747;0;0;0;48;128;-20261;4;704090;0;0
1748;0;0;0;33;114;-20261;4;704092;0;0
1749;0;0;0;49;127;-20261;4;704094;0;0
1750;0;0;0;41;117;-20255;4;704096;0;0
1751;0;0;0;26;115;-20255;4;704098;0;0
1752;0;0;0;41;111;-20255;4;704100;0;0
1753;0;0;0;24;106;-20255;4;704102;0;0
1754;0;0;0;41;127;-20255;4;704104;0;0
1755;0;0;0;36;110;-20255;4;704106;0;0
1756;0;0;0;51;104;-20255;4;704108;0;0
1757;0;0;0;41;102;-20255;4;704110;0;0
1758;0;0;0;36;122;-20255;4;704112;0;0
1759;0;0;0;45;101;-20255;4;704114;0;0
1760;0;0;0;40;122;-20252;4;704116;0;0
1761;0;0;0;49;101;-20252;4;704118;0;0
1762;0;0;0;38;101;-20252;4;704120;0;0
1763;0;0;0;34;111;-20252;4;704122;0;0
1764;0;0;0;44;94;-20252;4;704124;0;0
1765;0;0;0;41;108;-20252;4;704126;0;0
1766;0;0;0;39;110;-20252;4;704128;0;0
1767;0;0;0;39;120;-20252;4;704130;0;0
1768;0;0;0;45;119;-20252;4;704132;0;0
1769;0;0;0;26;97;-20252;4;704134;0;0
1770;0;0;0;45;105;-20252;4;704136;0;0
1771;0;0;0;42;108;-20252;4;704138;0;0
1772;0;0;0;45;99;-20252;4;704140;0;0
1773;0;0;0;35;122;-20252;4;704142;0;0
1774;0;0;0;35;120;-20252;4;704144;0;0
1775;0;0;0;34;109;-20252;4;704146;0;0
1776;0;0;0;39;130;-20252;4;704148;0;0
1777;0;0;0;34;102;-20252;4;704150;0;0
1778;0;0;0;26;100;-20252;4;704152;0;0
1779;0;0;0;41;121;-20252;4;704154;0;0
1780;0;0;0;37;102;-20252;4;704156;0;0
1781;0;0;0;42;109;-20252;4;704158;0;0
1782;0;0;0;29;104;-20252;4;704160;0;0
1783;0;0;0;52;108;-20252;4;704162;0;0
1784;0;0;0;39;120;-20252;4;704164;0;0
1785;0;0;0;44;110;-20252;4;704166;0;0
1786;0;0;0;45;107;-20252;4;704168;0;0
1787;0;0;0;35;107;-20252;4;704170;0;0
1788;0;0;0;28;118;-20252;4;704172;0;0
1789;0;0;0;33;94;-20252;4;704174;0;0
1790;0;0;0;41;113;-20252;4;704176;0;0
1791;0;0;0;44;106;-20252;4;704178;0;0
1792;0;0;0;36;122;-20252;4;704180;0;0
1793;0;0;0;51;121;-20252;4;704230;0;0
1794;0;0;0;48;109;-20252;4;704232;0;0
1795;0;0;0;42;112;-20252;4;704234;0;0
1796;0;0;0;40;106;-20252;4;704236;0;0
1797;0;0;0;38;104;-20252;4;704238;0;0
1798;0;0;0;41;106;-20252;4;704240;0;0
1799;0;0;0;42;108;-20252;4;704242;0;0
1800;0;0;0;35;102;-20252;4;704244;0;0
1801;0;0;0;40;110;-20252;4;704246;0;0
1802;0;0;0;38;103;-20252;4;704248;0;0
1803;0;0;0;37;124;-20252;4;704250;0;0
1804;0;0;0;32;108;-20252;4;704252;0;0
1805;0;0;0;29;110;-20252;4;704254;0;0
1806;0;0;0;38;108;-20252;4;704256;0;0
1807;0;0;0;36;105;-20252;4;704258;0;0
1808;0;0;0;41;120;-20252;4;704260;0;0
1809;0;0;0;46;94;-20252;4;704262;0;0
1810;0;0;0;35;95;-20252;4;704264;0;0
1811;0;0;0;35;107;-20252;4;704266;0;0
1812;0;0;0;50;109;-20252;4;704268;0;0
1813;0;0;0;34;108;-20252;4;704270;0;0
1814;0;0;0;44;102;-20252;4;704272;0;0
1815;0;0;0;33;110;-20252;4;704274;0;0
1816;0;0;0;45;107;-20253;4;704276;0;0
1817;0;0;0;37;107;-20253;4;704278;0;0
1818;0;0;0;29;115;-20253;4;704280;0;0
1819;0;0;0;37;90;-20253;4;704282;0;0
1820;0;0;0;32;104;-20253;4;704284;0;0
1821;0;0;0;42;112;-20253;4;704286;0;0
1822;0;0;0;30;108;-20253;4;704288;0;0
1823;0;0;0;40;100;-20253;4;704290;0;0
1824;0;0;0;34;110;-20253;4;704292;0;0
1825;0;0;0;46;107;-20253;4;704294;0;0
1826;0;0;0;40;115;-20253;4;704296;0;0
1827;0;0;0;43;116;-20253;4;704298;0;0
1828;0;0;0;59;122;-20253;4;704300;0;0
1829;0;0;0;29;103;-20253;4;704302;0;0
1830;0;0;0;49;113;-20253;4;704304;0;0
1831;0;0;0;45;121;-20253;4;704306;0;0
1832;0;0;0;43;111;-20253;4;704308;0;0
1833;0;0;0;35;104;-20253;4;704310;0;0
1834;0;0;0;55;89;-20253;4;704312;0;0
1835;0;0;0;39;108;-20253;4;704314;0;0
1836;0;0;0;43;112;-20254;4;704316;0;0
1837;0;0;0;36;94;-20254;4;704318;0;0
1838;0;0;0;41;112;-20254;4;704320;0;0
1839;0;0;0;31;102;-20254;4;704322;0;0
1840;0;0;0;34;114;-20254;4;704324;0;0
1841;0;0;0;54;101;-20254;4;704326;0;0
1842;0;0;0;33;111;-20254;4;704328;0;0
1843;0;0;0;51;107;-20254;4;704330;0;0
1844;0;0;0;40;109;-20254;4;704332;0;0
1845;0;0;0;39;104;-20254;4;704334;0;0
1846;0;0;0;46;112;-20254;4;704336;0;0
1847;0;0;0;27;106;-20254;4;704338;0;0
1848;0;0;0;47;110;-20254;4;704340;0;0
1849;0;0;0;44;95;-20254;4;704342;0;0
1850;0;0;0;32;99;-20254;4;704344;0;0
1851;0;0;0;38;102;-20254;4;704346;0;0
1852;0;0;0;31;106;-20254;4;704348;0;0
1853;0;0;0;43;112;-20254;4;704350;0;0
1854;0;0;0;40;111;-20254;4;704352;0;0
1855;0;0;0;43;104;-20254;4;704354;0;0
1856;0;0;0;35;110;-20254;4;704356;0;0
1857;0;0;0;32;107;-20254;5;704358;0;0
1858;0;0;0;33;106;-20254;5;704360;0;0
