data_id;temp_1;temp_2;temp_3;pres_1;pres_2;motor_pos;system_status;sensor_time;reserved
6945;0;0;0;37;109;-67584;5;2640019;0
6946;0;0;0;33;117;-67584;5;2640020;0
6947;0;0;0;35;112;-67584;5;2640021;0
6948;0;0;0;38;122;-67584;5;2640022;0
6949;0;0;0;34;98;-67584;5;2640023;0
6950;0;0;0;36;104;-67584;5;2640024;0
6951;0;0;0;33;106;-67584;5;2640025;0
6952;0;0;0;38;95;-67584;5;2640026;0
6953;0;0;0;43;107;-67584;5;2640027;0
6954;0;0;0;47;112;-67584;5;2640028;0
6955;0;0;0;37;110;-67584;5;2640029;0
6956;0;0;0;37;107;-67584;5;2640030;0
6957;0;0;0;39;114;-67584;5;2640031;0
6958;0;0;0;38;118;-67584;5;2640032;0
6959;0;0;0;34;120;-67584;5;2640033;0
6960;0;0;0;40;110;-67584;5;2640034;0
6961;0;0;0;40;111;-67584;5;2640035;0
6962;0;0;0;38;107;-67584;5;2640036;0
6963;0;0;0;37;110;-67584;5;2640037;0
6964;0;0;0;34;109;-67584;5;2640038;0
6965;0;0;0;38;106;-67584;5;2640039;0
6966;0;0;0;38;99;-67584;5;2640040;0
6967;0;0;0;39;113;-67584;5;2640041;0
6968;0;0;0;35;110;-67584;5;2640042;0
6969;0;0;0;43;115;-67584;5;2640043;0
6970;0;0;0;37;104;-67584;5;2640044;0
6971;0;0;0;39;93;-67584;5;2640045;0
6972;0;0;0;39;112;-67584;5;2640046;0
6973;0;0;0;39;108;-67584;5;2640047;0
6974;0;0;0;45;114;-67584;5;2640048;0
6975;0;0;0;38;102;-67584;5;2640049;0
6976;0;0;0;37;123;-67584;5;2640050;0
6977;0;0;0;53;103;-67584;5;2640051;0
6978;0;0;0;39;115;-67584;5;2640052;0
6979;0;0;0;33;126;-67584;5;2640053;0
6980;0;0;0;36;112;-67584;5;2640054;0
6981;0;0;0;49;106;-67584;5;2640055;0
6982;0;0;0;38;111;-67584;5;2640056;0
6983;0;0;0;25;118;-67584;5;2640057;0
6984;0;0;0;51;99;-67584;5;2640058;0
6985;0;0;0;46;93;-67584;5;2640059;0
6986;0;0;0;41;120;-67584;5;2640060;0
6987;0;0;0;42;101;-67584;5;2640061;0
6988;0;0;0;30;118;-67584;5;2640062;0
6989;0;0;0;37;123;-67584;5;2640063;0
6990;0;0;0;37;106;-67584;5;2640064;0
6991;0;0;0;43;115;-67584;5;2640065;0
6992;0;0;0;46;112;-67584;5;2640066;0
6993;0;0;0;47;111;-67584;5;2640067;0
6994;0;0;0;47;116;-67584;5;2640068;0
6995;0;0;0;42;109;-67584;5;2640069;0
6996;0;0;0;39;106;-67584;5;2640070;0
6997;0;0;0;45;109;-67584;5;2640071;0
6998;0;0;0;42;109;-67584;5;2640072;0
6999;0;0;0;44;116;-67584;5;2640073;0
7000;0;0;0;41;113;-67584;5;2640074;0
7001;0;0;0;38;110;-67584;5;2640075;0
7002;0;0;0;31;117;-67584;5;2640076;0
7003;0;0;0;46;129;-67584;5;2640077;0
7004;0;0;0;37;94;-67584;5;2640078;0
7005;0;0;0;44;102;-67584;5;2640079;0
7006;0;0;0;52;107;-67584;5;2640080;0
7007;0;0;0;41;117;-67584;5;2640081;0
7008;0;0;0;39;123;-67584;5;2640082;0
7009;0;0;0;38;103;-67584;5;2640083;0
7010;0;0;0;37;101;-67584;5;2640084;0
7011;0;0;0;34;104;-67584;5;2640085;0
7012;0;0;0;50;113;-67584;5;2640086;0
7013;0;0;0;50;101;-67584;5;2640087;0
7014;0;0;0;48;110;-67584;5;2640088;0
7015;0;0;0;38;111;-67584;5;2640089;0
7016;0;0;0;40;94;-67584;5;2640090;0
7017;0;0;0;41;104;-67584;5;2640091;0
7018;0;0;0;45;122;-67584;5;2640092;0
7019;0;0;0;38;132;-67584;5;2640093;0
7020;0;0;0;38;110;-67584;5;2640094;0
7021;0;0;0;36;105;-67584;5;2640095;0
7022;0;0;0;40;123;-67584;5;2640096;0
7023;0;0;0;38;110;-67584;5;2640097;0
7024;0;0;0;38;117;-67584;5;2640098;0
7025;0;0;0;39;108;-67584;5;2640099;0
7026;0;0;0;41;99;-67584;5;2640100;0
7027;0;0;0;40;102;-67584;5;2640101;0
7028;0;0;0;36;110;-67584;5;2640102;0
7029;0;0;0;43;119;-67584;5;2640103;0
7030;0;0;0;46;109;-67584;5;2640104;0
7031;0;0;0;40;97;-67584;5;2640105;0
7032;0;0;0;40;116;-67584;5;2640106;0
7033;0;0;0;42;119;-67584;5;2640107;0
7034;0;0;0;42;109;-67584;5;2640108;0
7035;0;0;0;54;125;-67584;5;2640109;0
7036;0;0;0;52;110;-67584;5;2640110;0
7037;0;0;0;30;104;-67584;5;2640111;0
7038;0;0;0;42;96;-67584;5;2640112;0
7039;0;0;0;41;102;-67584;5;2640113;0
7040;0;0;0;39;95;-67584;5;2640114;0
7041;0;0;0;39;127;-67584;5;2640154;0
7042;0;0;0;41;112;-67584;5;2640155;0
7043;0;0;0;33;109;-67584;5;2640156;0
7044;0;0;0;39;103;-67584;5;2640157;0
7045;0;0;0;32;108;-67584;5;2640158;0
7046;0;0;0;43;115;-67584;5;2640159;0
7047;0;0;0;44;108;-67584;5;2640160;0
7048;0;0;0;37;111;-67584;5;2640161;0
7049;0;0;0;41;107;-67584;5;2640162;0
7050;0;0;0;34;103;-67584;5;2640163;0
7051;0;0;0;49;98;-67584;5;2640164;0
7052;0;0;0;59;107;-67584;5;2640165;0
7053;0;0;0;43;109;-67584;5;2640166;0
7054;0;0;0;28;100;-67584;5;2640167;0
7055;0;0;0;47;114;-67584;5;2640168;0
7056;0;0;0;45;111;-67584;5;2640169;0
7057;0;0;0;31;111;-67584;5;2640170;0
7058;0;0;0;37;104;-67584;5;2640171;0
7059;0;0;0;25;103;-67584;5;2640172;0
7060;0;0;0;32;103;-67584;5;2640173;0
7061;0;0;0;29;99;-67584;5;2640174;0
7062;0;0;0;31;107;-67584;5;2640175;0
7063;0;0;0;53;101;-67584;5;2640176;0
7064;0;0;0;29;101;-67584;5;2640177;0
7065;0;0;0;42;109;-67584;5;2640178;0
7066;0;0;0;36;97;-67584;5;2640179;0
7067;0;0;0;32;93;-67584;5;2640180;0
7068;0;0;0;30;106;-67584;5;2640181;0
7069;0;0;0;41;116;-67584;5;2640182;0
7070;0;0;0;39;106;-67584;5;2640183;0
7071;0;0;0;32;96;-67584;5;2640184;0
7072;0;0;0;36;112;-67584;5;2640185;0
7073;0;0;0;29;105;-67584;5;2640186;0
7074;0;0;0;33;110;-67584;5;2640187;0
7075;0;0;0;52;101;-67584;5;2640188;0
7076;0;0;0;37;119;-67584;5;2640189;0
7077;0;0;0;41;126;-67584;5;2640190;0
7078;0;0;0;32;114;-67584;5;2640191;0
7079;0;0;0;38;112;-67584;5;2640192;0
7080;0;0;0;35;109;-67584;5;2640193;0
7081;0;0;0;32;101;-67584;5;2640194;0
7082;0;0;0;33;108;-67584;5;2640195;0
7083;0;0;0;47;92;-67584;5;2640196;0
7084;0;0;0;39;98;-67584;5;2640197;0
7085;0;0;0;39;104;-67584;5;2640198;0
7086;0;0;0;53;88;-67584;5;2640199;0
7087;0;0;0;43;90;-67584;5;2640200;0
7088;0;0;0;46;106;-67584;5;2640201;0
7089;0;0;0;42;120;-67584;5;2640202;0
7090;0;0;0;34;105;-67584;5;2640203;0
7091;0;0;0;47;102;-67584;5;2640204;0
7092;0;0;0;31;108;-67584;5;2640205;0
7093;0;0;0;42;104;-67584;5;2640206;0
7094;0;0;0;44;96;-67584;5;2640207;0
7095;0;0;0;52;99;-67584;5;2640208;0
7096;0;0;0;60;115;-67584;5;2640209;0
7097;0;0;0;41;128;-67584;5;2640210;0
7098;0;0;0;39;119;-67584;5;2640211;0
7099;0;0;0;36;109;-67584;5;2640212;0
7100;0;0;0;36;120;-67584;5;2640213;0
7101;0;0;0;43;94;-67584;5;2640214;0
7102;0;0;0;49;99;-67584;5;2640215;0
7103;0;0;0;46;100;-67584;5;2640216;0
7104;0;0;0;34;115;-67584;5;2640217;0
7105;0;0;0;34;112;-67584;5;2640218;0
7106;0;0;0;56;113;-67584;5;2640219;0
7107;0;0;0;40;110;-67584;5;2640220;0
7108;0;0;0;37;101;-67584;5;2640221;0
7109;0;0;0;35;109;-67584;5;2640222;0
7110;0;0;0;48;114;-67584;5;2640223;0
7111;0;0;0;36;89;-67584;5;2640224;0
7112;0;0;0;43;118;-67584;5;2640225;0
7113;0;0;0;47;101;-67584;5;2640226;0
7114;0;0;0;36;95;-67584;5;2640227;0
7115;0;0;0;49;107;-67584;5;2640228;0
7116;0;0;0;37;104;-67584;5;2640229;0
7117;0;0;0;37;108;-67584;5;2640230;0
7118;0;0;0;39;102;-67584;5;2640231;0
7119;0;0;0;28;94;-67584;5;2640232;0
7120;0;0;0;37;107;-67584;5;2640233;0
7121;0;0;0;42;108;-67584;5;2640234;0
7122;0;0;0;41;106;-67584;5;2640235;0
7123;0;0;0;32;101;-67584;5;2640236;0
7124;0;0;0;35;122;-67584;5;2640237;0
7125;0;0;0;32;109;-67584;5;2640238;0
7126;0;0;0;32;112;-67584;5;2640239;0
7127;0;0;0;41;102;-67584;5;2640240;0
7128;0;0;0;36;99;-67584;5;2640241;0
7129;0;0;0;38;99;-67584;5;2640242;0
7130;0;0;0;47;102;-67584;5;2640243;0
7131;0;0;0;43;124;-67584;5;2640244;0
7132;0;0;0;42;108;-67584;5;2640245;0
7133;0;0;0;33;116;-67584;5;2640246;0
7134;0;0;0;30;92;-67584;5;2640247;0
7135;0;0;0;41;103;-67584;5;2640248;0
7136;0;0;0;35;99;-67584;5;2640249;0
7137;0;0;0;35;105;-67584;5;2640250;0
7138;0;0;0;35;106;-67584;5;2640251;0
7139;0;0;0;36;106;-67584;5;2640252;0
7140;0;0;0;49;106;-67584;5;2640253;0
7141;0;0;0;46;104;-67584;5;2640254;0
7142;0;0;0;36;100;-67584;5;2640255;0
7143;0;0;0;37;101;-67584;5;2640256;0
7144;0;0;0;37;95;-67584;5;2640257;0
7145;0;0;0;26;116;-67584;5;2640258;0
7146;0;0;0;47;121;-67584;5;2640259;0
7147;0;0;0;53;120;-67584;5;2640260;0
7148;0;0;0;47;101;-67584;5;2640261;0
7149;0;0;0;41;120;-67584;5;2640262;0
7150;0;0;0;32;115;-67584;5;2640263;0
7151;0;0;0;39;99;-67584;5;2640264;0
7152;0;0;0;48;107;-67584;5;2640265;0
7153;0;0;0;36;99;-67584;5;2640266;0
7154;0;0;0;60;114;-67584;5;2640267;0
7155;0;0;0;35;111;-67584;5;2640268;0
7156;0;0;0;49;109;-67584;5;2640269;0
7157;0;0;0;34;126;-67584;5;2640270;0
7158;0;0;0;44;104;-67584;5;2640271;0
7159;0;0;0;40;82;-67584;5;2640272;0
7160;0;0;0;47;106;-67584;5;2640273;0
7161;0;0;0;50;125;-67584;5;2640274;0
7162;0;0;0;47;105;-67584;5;2640275;0
7163;0;0;0;48;104;-67584;5;2640276;0
7164;0;0;0;33;101;-67584;5;2640277;0
7165;0;0;0;38;96;-67584;5;2640278;0
7166;0;0;0;36;96;-67584;5;2640279;0
7167;0;0;0;37;101;-67584;5;2640280;0
7168;0;0;0;29;125;-67584;5;2640281;0
7169;0;0;0;48;120;-67584;5;2640321;0
7170;0;0;0;35;115;-67584;5;2640322;0
7171;0;0;0;31;114;-67584;5;2640323;0
7172;0;0;0;42;94;-67584;5;2640324;0
7173;0;0;0;36;108;-67584;5;2640325;0
7174;0;0;0;24;124;-67584;5;2640326;0
7175;0;0;0;44;122;-67584;5;2640327;0
7176;0;0;0;41;108;-67584;5;2640328;0
7177;0;0;0;48;94;-67584;5;2640329;0
7178;0;0;0;37;107;-67584;5;2640330;0
7179;0;0;0;38;109;-67584;5;2640331;0
7180;0;0;0;45;104;-67584;5;2640332;0
7181;0;0;0;34;121;-67584;5;2640333;0
7182;0;0;0;39;104;-67584;5;2640334;0
7183;0;0;0;33;113;-67584;5;2640335;0
7184;0;0;0;28;111;-67584;5;2640336;0
7185;0;0;0;34;123;-67584;5;2640337;0
7186;0;0;0;29;110;-67584;5;2640338;0
7187;0;0;0;48;88;-67584;5;2640339;0
7188;0;0;0;29;107;-67584;5;2640340;0
7189;0;0;0;34;108;-67584;5;2640341;0
7190;0;0;0;49;116;-67584;5;2640342;0
7191;0;0;0;32;117;-67584;5;2640343;0
7192;0;0;0;51;109;-67584;5;2640344;0
7193;0;0;0;43;107;-67584;5;2640345;0
7194;0;0;0;59;109;-67584;5;2640346;0
7195;0;0;0;45;95;-67584;5;2640347;0
7196;0;0;0;37;103;-67584;5;2640348;0
7197;0;0;0;32;104;-67584;5;2640349;0
7198;0;0;0;47;106;-67584;5;2640350;0
7199;0;0;0;44;115;-67584;5;2640351;0
7200;0;0;0;37;96;-67584;5;2640352;0
7201;0;0;0;40;102;-67584;5;2640353;0
7202;0;0;0;31;134;-67584;5;2640354;0
7203;0;0;0;38;102;-67584;5;2640355;0
7204;0;0;0;33;114;-67584;5;2640356;0
7205;0;0;0;34;101;-67584;5;2640357;0
7206;0;0;0;38;115;-67584;5;2640358;0
7207;0;0;0;35;111;-67584;5;2640359;0
7208;0;0;0;50;121;-67584;5;2640360;0
7209;0;0;0;37;101;-67584;5;2640361;0
7210;0;0;0;54;102;-67584;5;2640362;0
7211;0;0;0;40;95;-67584;5;2640363;0
7212;0;0;0;32;107;-67584;5;2640364;0
7213;0;0;0;31;115;-67584;5;2640365;0
7214;0;0;0;35;115;-67584;5;2640366;0
7215;0;0;0;49;104;-67584;5;2640367;0
7216;0;0;0;48;112;-67584;5;2640368;0
7217;0;0;0;39;97;-67584;5;2640369;0
7218;0;0;0;44;111;-67584;5;2640370;0
7219;0;0;0;35;109;-67584;5;2640371;0
7220;0;0;0;45;115;-67584;5;2640372;0
7221;0;0;0;33;103;-67584;5;2640373;0
7222;0;0;0;36;99;-67584;5;2640374;0
7223;0;0;0;47;116;-67584;5;2640375;0
7224;0;0;0;33;118;-67584;5;2640376;0
7225;0;0;0;41;117;-67584;5;2640377;0
7226;0;0;0;40;115;-67584;5;2640378;0
7227;0;0;0;36;116;-67584;5;2640379;0
7228;0;0;0;47;108;-67584;5;2640380;0
7229;0;0;0;42;109;-67584;5;2640381;0
7230;0;0;0;43;106;-67584;5;2640382;0
7231;0;0;0;36;102;-67584;5;2640383;0
7232;0;0;0;36;115;-67584;5;2640384;0
7233;0;0;0;41;109;-67584;5;2640385;0
7234;0;0;0;39;116;-67584;5;2640386;0
7235;0;0;0;49;99;-67584;5;2640387;0
7236;0;0;0;42;97;-67584;5;2640388;0
7237;0;0;0;43;112;-67584;5;2640389;0
7238;0;0;0;67;107;-67584;5;2640390;0
7239;0;0;0;44;113;-67584;5;2640391;0
7240;0;0;0;39;100;-67584;5;2640392;0
7241;0;0;0;35;91;-67584;5;2640393;0
7242;0;0;0;39;109;-67584;5;2640394;0
7243;0;0;0;30;107;-67584;5;2640395;0
7244;0;0;0;41;88;-67584;5;2640396;0
7245;0;0;0;38;108;-67584;5;2640397;0
7246;0;0;0;61;115;-67584;5;2640398;0
7247;0;0;0;29;111;-67584;5;2640399;0
7248;0;0;0;33;108;-67584;5;2640400;0
7249;0;0;0;40;102;-67584;5;2640401;0
7250;0;0;0;38;102;-67584;5;2640402;0
7251;0;0;0;38;92;-67584;5;2640403;0
7252;0;0;0;41;108;-67584;5;2640404;0
7253;0;0;0;44;110;-67584;5;2640405;0
7254;0;0;0;41;118;-67584;5;2640406;0
7255;0;0;0;43;104;-67584;5;2640407;0
7256;0;0;0;45;98;-67584;5;2640408;0
7257;0;0;0;34;126;-67584;5;2640409;0
7258;0;0;0;34;121;-67584;5;2640410;0
7259;0;0;0;35;103;-67584;5;2640411;0
7260;0;0;0;48;107;-67584;5;2640412;0
7261;0;0;0;51;125;-67584;5;2640413;0
7262;0;0;0;40;128;-67584;5;2640414;0
7263;0;0;0;43;123;-67584;5;2640415;0
7264;0;0;0;45;116;-67584;5;2640416;0
7265;0;0;0;39;110;-67584;5;2640417;0
7266;0;0;0;49;106;-67584;5;2640418;0
7267;0;0;0;47;98;-67584;5;2640419;0
7268;0;0;0;38;113;-67584;5;2640420;0
7269;0;0;0;47;107;-67584;5;2640421;0
7270;0;0;0;36;108;-67584;5;2640422;0
7271;0;0;0;54;110;-67584;5;2640423;0
7272;0;0;0;38;106;-67584;5;2640424;0
7273;0;0;0;36;115;-67584;5;2640425;0
7274;0;0;0;34;114;-67584;5;2640426;0
7275;0;0;0;45;115;-67584;5;2640427;0
7276;0;0;0;48;104;-67584;5;2640428;0
7277;0;0;0;44;115;-67584;5;2640429;0
7278;0;0;0;64;108;-67584;5;2640430;0
7279;0;0;0;47;94;-67584;5;2640431;0
7280;0;0;0;44;116;-67584;5;2640432;0
7281;0;0;0;42;107;-67584;5;2640433;0
7282;0;0;0;39;114;-67584;5;2640434;0
7283;0;0;0;38;102;-67584;5;2640435;0
7284;0;0;0;44;106;-67584;5;2640436;0
7285;0;0;0;36;110;-67584;5;2640437;0
7286;0;0;0;38;102;-67584;5;2640438;0
7287;0;0;0;49;112;-67584;5;2640439;0
7288;0;0;0;51;113;-67584;5;2640440;0
7289;0;0;0;45;109;-67584;5;2640441;0
7290;0;0;0;26;117;-67584;5;2640442;0
7291;0;0;0;33;115;-67584;5;2640443;0
7292;0;0;0;37;102;-67584;5;2640444;0
7293;0;0;0;51;90;-67584;5;2640445;0
7294;0;0;0;40;105;-67584;5;2640446;0
7295;0;0;0;41;96;-67584;5;2640447;0
7296;0;0;0;36;97;-67584;5;2640448;0
7297;0;0;0;58;115;-67584;5;2640487;0
7298;0;0;0;47;110;-67584;5;2640488;0
7299;0;0;0;45;90;-67584;5;2640489;0
7300;0;0;0;44;114;-67584;5;2640490;0
7301;0;0;0;40;108;-67584;5;2640491;0
7302;0;0;0;32;110;-67584;5;2640492;0
7303;0;0;0;37;102;-67584;5;2640493;0
7304;0;0;0;41;108;-67584;5;2640494;0
7305;0;0;0;33;102;-67584;5;2640495;0
7306;0;0;0;32;106;-67584;5;2640496;0
7307;0;0;0;37;106;-67584;5;2640497;0
7308;0;0;0;56;110;-67584;5;2640498;0
7309;0;0;0;45;117;-67584;5;2640499;0
7310;0;0;0;45;116;-67584;5;2640500;0
7311;0;0;0;49;119;-67584;5;2640501;0
7312;0;0;0;36;110;-67584;5;2640502;0
7313;0;0;0;34;102;-67584;5;2640503;0
7314;0;0;0;40;94;-67584;5;2640504;0
7315;0;0;0;33;124;-67584;5;2640505;0
7316;0;0;0;48;111;-67584;5;2640506;0
7317;0;0;0;50;109;-67584;5;2640507;0
7318;0;0;0;45;114;-67584;5;2640508;0
7319;0;0;0;41;120;-67584;5;2640509;0
7320;0;0;0;46;110;-67584;5;2640510;0
7321;0;0;0;26;121;-67584;5;2640511;0
7322;0;0;0;38;114;-67584;5;2640512;0
7323;0;0;0;49;107;-67584;5;2640513;0
7324;0;0;0;31;114;-67584;5;2640514;0
7325;0;0;0;39;139;-67584;5;2640515;0
7326;0;0;0;39;105;-67584;5;2640516;0
7327;0;0;0;42;106;-67584;5;2640517;0
7328;0;0;0;36;101;-67584;5;2640518;0
7329;0;0;0;43;130;-67584;5;2640519;0
7330;0;0;0;41;113;-67584;5;2640520;0
7331;0;0;0;38;127;-67584;5;2640521;0
7332;0;0;0;38;121;-67584;5;2640522;0
7333;0;0;0;46;114;-67584;5;2640523;0
7334;0;0;0;29;114;-67584;5;2640524;0
7335;0;0;0;34;83;-67584;5;2640525;0
7336;0;0;0;39;117;-67584;5;2640526;0
7337;0;0;0;37;111;-67584;5;2640527;0
7338;0;0;0;39;137;-67584;5;2640528;0
7339;0;0;0;31;95;-67584;5;2640529;0
7340;0;0;0;39;96;-67584;5;2640530;0
7341;0;0;0;42;108;-67584;5;2640531;0
7342;0;0;0;39;92;-67584;5;2640532;0
7343;0;0;0;37;101;-67584;5;2640533;0
7344;0;0;0;48;112;-67584;5;2640534;0
7345;0;0;0;43;121;-67584;5;2640535;0
7346;0;0;0;41;98;-67584;5;2640536;0
7347;0;0;0;35;112;-67584;5;2640537;0
7349;0;0;0;35;94;-67584;5;2640539;0
7350;0;0;0;46;101;-67584;5;2640540;0
7351;0;0;0;33;108;-67584;5;2640541;0
7352;0;0;0;41;107;-67584;5;2640542;0
7353;0;0;0;48;107;-67584;5;2640543;0
7354;0;0;0;35;112;-67584;5;2640544;0
7355;0;0;0;38;100;-67584;5;2640545;0
7356;0;0;0;34;101;-67584;5;2640546;0
7357;0;0;0;40;121;-67584;5;2640547;0
7358;0;0;0;41;106;-67584;5;2640548;0
7359;0;0;0;46;104;-67584;5;2640549;0
7360;0;0;0;44;104;-67584;5;2640550;0
7361;0;0;0;31;110;-67584;5;2640551;0
7362;0;0;0;29;113;-67584;5;2640552;0
7363;0;0;0;36;104;-67584;5;2640553;0
7364;0;0;0;32;96;-67584;5;2640554;0
7365;0;0;0;39;111;-67584;5;2640555;0
7366;0;0;0;41;104;-67584;5;2640556;0
7367;0;0;0;43;103;-67584;5;2640557;0
7368;0;0;0;50;111;-67584;5;2640558;0
7369;0;0;0;35;122;-67584;5;2640559;0
7370;0;0;0;35;98;-67584;5;2640560;0
7371;0;0;0;29;101;-67584;5;2640561;0
7372;0;0;0;50;103;-67584;5;2640562;0
7373;0;0;0;39;105;-67584;5;2640563;0
7374;0;0;0;47;107;-67584;5;2640564;0
7375;0;0;0;33;93;-67584;5;2640565;0
7376;0;0;0;31;115;-67584;5;2640566;0
7377;0;0;0;37;112;-67584;5;2640567;0
7378;0;0;0;32;101;-67584;5;2640568;0
7379;0;0;0;35;123;-67584;5;2640569;0
7380;0;0;0;35;110;-67584;5;2640570;0
7381;0;0;0;36;106;-67584;5;2640571;0
7382;0;0;0;42;106;-67584;5;2640572;0
7383;0;0;0;38;96;-67584;5;2640573;0
7384;0;0;0;46;98;-67584;5;2640574;0
7385;0;0;0;50;102;-67584;5;2640575;0
7386;0;0;0;32;119;-67584;5;2640576;0
7387;0;0;0;47;103;-67584;5;2640577;0
7388;0;0;0;47;105;-67584;5;2640578;0
7389;0;0;0;41;125;-67584;5;2640579;0
7390;0;0;0;47;120;-67584;5;2640580;0
7391;0;0;0;39;107;-67584;5;2640581;0
7392;0;0;0;39;108;-67584;5;2640582;0
7393;0;0;0;35;115;-67584;5;2640583;0
7394;0;0;0;37;96;-67584;5;2640584;0
7395;0;0;0;44;88;-67584;5;2640585;0
7396;0;0;0;38;100;-67584;5;2640586;0
7397;0;0;0;41;104;-67584;5;2640587;0
7398;0;0;0;36;98;-67584;5;2640588;0
7399;0;0;0;35;115;-67584;5;2640589;0
7400;0;0;0;35;114;-67584;5;2640590;0
7401;0;0;0;36;95;-67584;5;2640591;0
7402;0;0;0;30;87;-67584;5;2640592;0
7403;0;0;0;42;104;-67584;5;2640593;0
7404;0;0;0;39;103;-67584;5;2640594;0
7405;0;0;0;42;118;-67584;5;2640595;0
7406;0;0;0;45;129;-67584;5;2640596;0
7407;0;0;0;42;90;-67584;5;2640597;0
7408;0;0;0;52;104;-67584;5;2640598;0
7409;0;0;0;36;96;-67584;5;2640599;0
7410;0;0;0;46;102;-67584;5;2640600;0
7411;0;0;0;42;110;-67584;5;2640601;0
7412;0;0;0;45;120;-67584;5;2640602;0
7413;0;0;0;70;116;-67584;5;2640603;0
7414;0;0;0;35;108;-67584;5;2640604;0
7415;0;0;0;42;113;-67584;5;2640605;0
7416;0;0;0;47;115;-67584;5;2640606;0
7417;0;0;0;36;104;-67584;5;2640607;0
7418;0;0;0;51;106;-67584;5;2640608;0
7419;0;0;0;37;112;-67584;5;2640609;0
7420;0;0;0;37;116;-67584;5;2640610;0
7421;0;0;0;54;107;-67584;5;2640611;0
7422;0;0;0;29;123;-67584;5;2640612;0
7423;0;0;0;51;117;-67584;5;2640613;0
7424;0;0;0;42;97;-67584;5;2640614;0
7425;0;0;0;53;105;-67584;5;2640654;0
7426;0;0;0;37;110;-67584;5;2640655;0
7427;0;0;0;42;111;-67584;5;2640656;0
7428;0;0;0;54;97;-67584;5;2640657;0
7429;0;0;0;29;112;-67584;5;2640658;0
7430;0;0;0;38;110;-67584;5;2640659;0
7431;0;0;0;33;103;-67584;5;2640660;0
7432;0;0;0;44;123;-67584;5;2640661;0
7433;0;0;0;55;113;-67584;5;2640662;0
7434;0;0;0;41;101;-67584;5;2640663;0
7435;0;0;0;29;102;-67584;5;2640664;0
7436;0;0;0;36;124;-67584;5;2640665;0
7437;0;0;0;45;107;-67584;5;2640666;0
7438;0;0;0;56;111;-67584;5;2640667;0
7439;0;0;0;33;123;-67584;5;2640668;0
7440;0;0;0;29;97;-67584;5;2640669;0
7441;0;0;0;37;121;-67584;5;2640670;0
7442;0;0;0;41;101;-67584;5;2640671;0
7443;0;0;0;48;105;-67584;5;2640672;0
7444;0;0;0;32;112;-67584;5;2640673;0
7445;0;0;0;52;106;-67584;5;2640674;0
7446;0;0;0;38;111;-67584;5;2640675;0
7447;0;0;0;44;109;-67584;5;2640676;0
7448;0;0;0;40;106;-67584;5;2640677;0
7449;0;0;0;46;105;-67584;5;2640678;0
7450;0;0;0;51;107;-67584;5;2640679;0
7451;0;0;0;34;119;-67584;5;2640680;0
7452;0;0;0;37;108;-67584;5;2640681;0
7453;0;0;0;22;103;-67584;5;2640682;0
7454;0;0;0;44;104;-67584;5;2640683;0
7455;0;0;0;53;108;-67584;5;2640684;0
7456;0;0;0;50;118;-67584;5;2640685;0
7457;0;0;0;35;98;-67584;5;2640686;0
7458;0;0;0;37;107;-67584;5;2640687;0
7459;0;0;0;47;119;-67584;5;2640688;0
7460;0;0;0;58;123;-67584;5;2640689;0
7461;0;0;0;36;107;-67584;5;2640690;0
7462;0;0;0;41;101;-67584;5;2640691;0
7463;0;0;0;49;98;-67584;5;2640692;0
7464;0;0;0;56;109;-67584;5;2640693;0
7465;0;0;0;46;120;-67584;5;2640694;0
7466;0;0;0;35;108;-67584;5;2640695;0
7467;0;0;0;33;92;-67584;5;2640696;0
7468;0;0;0;38;111;-67584;5;2640697;0
7469;0;0;0;35;113;-67584;5;2640698;0
7470;0;0;0;38;109;-67584;5;2640699;0
7471;0;0;0;37;93;-67584;5;2640700;0
7472;0;0;0;35;110;-67584;5;2640701;0
7473;0;0;0;41;121;-67584;5;2640702;0
7474;0;0;0;40;111;-67584;5;2640703;0
7475;0;0;0;35;102;-67584;5;2640704;0
7476;0;0;0;36;94;-67584;5;2640705;0
7477;0;0;0;39;100;-67584;5;2640706;0
7478;0;0;0;38;98;-67584;5;2640707;0
7479;0;0;0;45;127;-67584;5;2640708;0
7480;0;0;0;47;144;-67584;5;2640709;0
7481;0;0;0;40;127;-67584;5;2640710;0
7482;0;0;0;41;96;-67584;5;2640711;0
7483;0;0;0;43;115;-67584;5;2640712;0
7484;0;0;0;32;116;-67584;5;2640713;0
7485;0;0;0;45;101;-67584;5;2640714;0
7486;0;0;0;35;111;-67584;5;2640715;0
7487;0;0;0;42;113;-67584;5;2640716;0
7488;0;0;0;45;116;-67584;5;2640717;0
7489;0;0;0;36;112;-67584;5;2640718;0
7490;0;0;0;38;101;-67584;5;2640719;0
7491;0;0;0;35;114;-67584;5;2640720;0
7492;0;0;0;40;123;-67584;5;2640721;0
7493;0;0;0;34;108;-67584;5;2640722;0
7494;0;0;0;33;111;-67584;5;2640723;0
7495;0;0;0;35;94;-67584;5;2640724;0
7496;0;0;0;45;102;-67584;5;2640725;0
7497;0;0;0;35;99;-67584;5;2640726;0
7498;0;0;0;33;111;-67584;5;2640727;0
7499;0;0;0;36;98;-67584;5;2640728;0
7500;0;0;0;45;100;-67584;5;2640729;0
7501;0;0;0;45;108;-67584;5;2640730;0
7502;0;0;0;36;100;-67584;5;2640731;0
7503;0;0;0;49;113;-67584;5;2640732;0
