data_id;temp_1;temp_2;temp_3;pres_1;pres_2;motor_pos;sensor_time;system state;counter_active;padding;counter
83;0;0;0;-1;8;0;47530;3;1;0;1650
84;0;0;0;3;11;0;47533;3;1;0;1650
85;0;0;0;-2;0;0;47536;3;1;0;1650
86;0;0;0;4;-17;0;47539;3;1;0;1650
87;0;0;0;-2;4;0;47542;3;1;0;1650
88;0;0;0;5;-5;0;47546;3;1;0;1650
89;0;0;0;2;2;0;47549;3;1;0;1650
90;0;0;0;-6;0;0;47552;3;1;0;1650
91;0;0;0;3;1;0;47555;3;1;0;1600
92;0;0;0;-5;11;0;47558;3;1;0;1600
93;0;0;0;4;-3;0;47562;3;1;0;1600
94;0;0;0;-2;1;0;47565;3;1;0;1600
95;0;0;0;-11;3;0;47568;3;1;0;1600
96;0;0;0;0;0;0;47571;3;1;0;1600
97;0;0;0;-6;1;0;47574;3;1;0;1600
98;0;0;0;-4;-2;0;47578;3;1;0;1600
99;0;0;0;3;14;0;47581;3;1;0;1600
100;0;0;0;5;-6;0;47584;3;1;0;1600
101;0;0;0;-4;6;0;47587;3;1;0;1600
102;0;0;0;-6;16;0;47590;3;1;0;1600
103;0;0;0;-5;-1;0;47594;3;1;0;1600
104;0;0;0;-2;-9;0;47597;3;1;0;1600
105;0;0;0;-1;-8;0;47600;3;1;0;1600
106;0;0;0;-4;8;0;47603;3;1;0;1550
107;0;0;0;7;6;0;47606;3;1;0;1550
108;0;0;0;0;0;0;47610;3;1;0;1550
109;0;0;0;4;14;0;47613;3;1;0;1550
110;0;0;0;7;1;0;47616;3;1;0;1550
111;0;0;0;1;1;0;47619;3;1;0;1550
112;0;0;0;-3;-6;0;47622;3;1;0;1550
113;0;0;0;-6;1;0;47626;3;1;0;1550
114;0;0;0;-1;11;0;47629;3;1;0;1550
115;0;0;0;5;8;0;47632;3;1;0;1550
116;0;0;0;2;8;0;47635;3;1;0;1550
117;0;0;0;-5;16;0;47638;3;1;0;1550
118;0;0;0;3;2;0;47642;3;1;0;1550
119;0;0;0;8;7;0;47645;3;1;0;1550
120;0;0;0;2;3;0;47648;3;1;0;1550
121;0;0;0;4;-2;0;47651;3;1;0;1550
122;0;0;0;9;-9;0;47655;3;1;0;1500
123;0;0;0;7;1;0;47658;3;1;0;1500
124;0;0;0;5;8;0;47661;3;1;0;1500
125;0;0;0;0;5;0;47664;3;1;0;1500
126;0;0;0;3;1;0;47667;3;1;0;1500
127;0;0;0;7;1;0;47670;3;1;0;1500
128;0;0;0;3;8;0;47674;3;1;0;1500
129;0;0;0;7;11;0;47709;3;1;0;1450
130;0;0;0;9;12;0;47713;3;1;0;1450
131;0;0;0;-2;12;0;47715;3;1;0;1450
132;0;0;0;1;-1;0;47718;3;1;0;1450
133;0;0;0;-1;-1;0;47722;3;1;0;1450
134;0;0;0;0;6;0;47725;3;1;0;1450
135;0;0;0;-3;-9;0;47728;3;1;0;1450
136;0;0;0;2;3;0;47731;3;1;0;1450
137;0;0;0;2;12;0;47735;3;1;0;1450
138;0;0;0;4;7;0;47738;3;1;0;1450
139;0;0;0;-6;6;0;47741;3;1;0;1450
140;0;0;0;6;2;0;47744;3;1;0;1450
141;0;0;0;1;0;0;47747;3;1;0;1450
142;0;0;0;-7;-2;0;47750;3;1;0;1450
143;0;0;0;6;0;0;47754;3;1;0;1400
144;0;0;0;0;-5;0;47758;3;1;0;1400
145;0;0;0;-2;11;0;47761;3;1;0;1400
146;0;0;0;10;-5;0;47763;3;1;0;1400
147;0;0;0;-2;8;0;47766;3;1;0;1400
148;0;0;0;-7;-3;0;47770;3;1;0;1400
149;0;0;0;-3;-9;0;47773;3;1;0;1400
150;0;0;0;-3;-5;0;47776;3;1;0;1400
151;0;0;0;1;5;0;47779;3;1;0;1400
152;0;0;0;-3;-7;0;47782;3;1;0;1400
153;0;0;0;2;4;0;47786;3;1;0;1400
154;0;0;0;1;-3;0;47789;3;1;0;1400
155;0;0;0;-6;-9;0;47792;3;1;0;1400
156;0;0;0;1;6;0;47795;3;1;0;1400
157;0;0;0;-1;1;0;47798;3;1;0;1400
158;0;0;0;-3;2;0;47802;3;1;0;1400
159;0;0;0;2;7;0;47805;3;1;0;1350
160;0;0;0;0;1;0;47808;3;1;0;1350
161;0;0;0;-1;5;0;47811;3;1;0;1350
162;0;0;0;-2;7;0;47814;3;1;0;1350
163;0;0;0;-2;-5;0;47818;3;1;0;1350
164;0;0;0;5;-3;0;47821;3;1;0;1350
165;0;0;0;4;9;0;47824;3;1;0;1350
166;0;0;0;0;3;0;47827;3;1;0;1350
167;0;0;0;2;2;0;47830;3;1;0;1350
168;0;0;0;-2;9;0;47834;3;1;0;1350
169;0;0;0;2;10;0;47837;3;1;0;1350
170;0;0;0;-2;7;0;47840;3;1;0;1350
171;0;0;0;1;-4;0;47843;3;1;0;1350
172;0;0;0;8;-9;0;47846;3;1;0;1350
173;0;0;0;10;8;0;47850;3;1;0;1350
174;0;0;0;8;4;0;47853;3;1;0;1300
175;0;0;0;7;10;0;47856;3;1;0;1300
176;0;0;0;-6;0;0;47859;3;1;0;1300
177;0;0;0;6;-3;0;47863;3;1;0;1300
178;0;0;0;5;5;0;47866;3;1;0;1300
179;0;0;0;6;12;0;47869;3;1;0;1300
180;0;0;0;-4;-3;0;47872;3;1;0;1300
181;0;0;0;1;-12;0;47875;3;1;0;1300
182;0;0;0;4;7;0;47878;3;1;0;1300
183;0;0;0;4;-3;0;47882;3;1;0;1300
184;0;0;0;0;19;0;47885;3;1;0;1300
185;0;0;0;-6;1;0;47888;3;1;0;1300
186;0;0;0;6;-3;0;47891;3;1;0;1300
187;0;0;0;4;-15;0;47894;3;1;0;1300
188;0;0;0;-2;0;0;47898;3;1;0;1300
189;0;0;0;-4;-4;0;47901;3;1;0;1300
190;0;0;0;-2;-4;0;47905;3;1;0;1250
191;0;0;0;-5;12;0;47908;3;1;0;1250
192;0;0;0;-1;4;0;47911;3;1;0;1250
193;0;0;0;2;6;0;47914;3;1;0;1250
194;0;0;0;3;2;0;47917;3;1;0;1250
195;0;0;0;3;2;0;47920;3;1;0;1250
196;0;0;0;8;7;0;47923;3;1;0;1250
197;0;0;0;-4;14;0;47926;3;1;0;1250
198;0;0;0;-4;-2;0;47930;3;1;0;1250
199;0;0;0;4;4;0;47933;3;1;0;1250
200;0;0;0;-8;4;0;47936;3;1;0;1250
201;0;0;0;-1;13;0;47939;3;1;0;1250
202;0;0;0;5;18;0;47942;3;1;0;1250
203;0;0;0;2;13;0;47946;3;1;0;1250
204;0;0;0;-1;-9;0;47949;3;1;0;1250
205;0;0;0;-5;-3;0;47952;3;1;0;1250
206;0;0;0;1;6;0;47955;3;1;0;1200
207;0;0;0;1;-3;0;47958;3;1;0;1200
208;0;0;0;1;-12;0;47962;3;1;0;1200
209;0;0;0;5;13;0;47965;3;1;0;1200
210;0;0;0;3;-1;0;47968;3;1;0;1200
211;0;0;0;-1;-7;0;47971;3;1;0;1200
212;0;0;0;-5;-6;0;47974;3;1;0;1200
213;0;0;0;2;5;0;47978;3;1;0;1200
214;0;0;0;1;0;0;47981;3;1;0;1200
215;0;0;0;-3;-16;0;47984;3;1;0;1200
216;0;0;0;9;-16;0;47987;3;1;0;1200
217;0;0;0;-1;-10;0;47990;3;1;0;1200
218;0;0;0;3;4;0;47994;3;1;0;1200
219;0;0;0;0;9;0;47997;3;1;0;1200
220;0;0;0;-1;-4;0;48000;3;1;0;1200
221;0;0;0;-4;9;0;48003;3;1;0;1150
222;0;0;0;1;2;0;48007;3;1;0;1150
223;0;0;0;7;9;0;48010;3;1;0;1150
224;0;0;0;-1;-5;0;48013;3;1;0;1150
225;0;0;0;-5;-3;0;48016;3;1;0;1150
226;0;0;0;-7;6;0;48019;3;1;0;1150
227;0;0;0;8;0;0;48022;3;1;0;1150
228;0;0;0;9;9;0;48026;3;1;0;1150
229;0;0;0;-4;0;0;48029;3;1;0;1150
230;0;0;0;9;2;0;48032;3;1;0;1150
231;0;0;0;-5;0;0;48035;3;1;0;1150
232;0;0;0;-1;11;0;48038;3;1;0;1150
233;0;0;0;-1;-2;0;48042;3;1;0;1150
234;0;0;0;8;1;0;48045;3;1;0;1150
235;0;0;0;6;7;0;48048;3;1;0;1150
236;0;0;0;-6;7;0;48051;3;1;0;1150
237;0;0;0;-2;11;0;48055;3;1;0;1100
238;0;0;0;5;12;0;48058;3;1;0;1100
239;0;0;0;1;7;0;48061;3;1;0;1100
240;0;0;0;9;-6;0;48064;3;1;0;1100
241;0;0;0;2;6;0;48067;3;1;0;1100
242;0;0;0;-1;3;0;48070;3;1;0;1100
243;0;0;0;-3;1;0;48074;3;1;0;1100
244;0;0;0;0;-1;0;48077;3;1;0;1100
245;0;0;0;1;2;0;48080;3;1;0;1100
246;0;0;0;-3;4;0;48083;3;1;0;1100
247;0;0;0;2;-4;0;48086;3;1;0;1100
248;0;0;0;-2;-4;0;48090;3;1;0;1100
249;0;0;0;5;13;0;48093;3;1;0;1100
250;0;0;0;3;-4;0;48096;3;1;0;1100
251;0;0;0;4;-1;0;48099;3;1;0;1100
252;0;0;0;0;0;0;48103;3;1;0;1050
253;0;0;0;2;7;0;48106;3;1;0;1050
254;0;0;0;-2;0;0;48109;3;1;0;1050
255;0;0;0;3;2;0;48112;3;1;0;1050
256;0;0;0;0;10;0;48115;3;1;0;1050
257;0;0;0;13;13;0;48151;3;1;0;1000
258;0;0;0;10;11;0;48154;3;1;0;1000
259;0;0;0;3;5;0;48158;3;1;0;1000
260;0;0;0;9;-8;0;48161;3;1;0;1000
261;0;0;0;0;1;0;48163;3;1;0;1000
262;0;0;0;1;15;0;48167;3;1;0;1000
263;0;0;0;6;-3;0;48170;3;1;0;1000
264;0;0;0;-7;-5;0;48173;3;1;0;1000
265;0;0;0;-3;3;0;48176;3;1;0;1000
266;0;0;0;-4;-2;0;48179;3;1;0;1000
267;0;0;0;-5;11;0;48183;3;1;0;1000
268;0;0;0;5;8;0;48186;3;1;0;1000
269;0;0;0;7;12;0;48189;3;1;0;1000
270;0;0;0;-2;2;0;48192;3;1;0;1000
271;0;0;0;0;1;0;48195;3;1;0;1000
272;0;0;0;1;-4;0;48199;3;1;0;1000
273;0;0;0;2;-8;0;48202;3;1;0;1000
274;0;0;0;4;-7;0;48205;3;1;0;950
275;0;0;0;-3;1;0;48208;3;1;0;950
276;0;0;0;3;2;0;48211;3;1;0;950
277;0;0;0;-1;1;0;48215;3;1;0;950
278;0;0;0;1;5;0;48218;3;1;0;950
279;0;0;0;4;-2;0;48221;3;1;0;950
280;0;0;0;7;3;0;48224;3;1;0;950
281;0;0;0;6;5;0;48227;3;1;0;950
282;0;0;0;1;-7;0;48231;3;1;0;950
283;0;0;0;6;0;0;48234;3;1;0;950
284;0;0;0;3;-3;0;48237;3;1;0;950
285;0;0;0;-4;6;0;48240;3;1;0;950
286;0;0;0;-5;-2;0;48243;3;1;0;950
287;0;0;0;3;4;0;48247;3;1;0;950
288;0;0;0;0;10;0;48250;3;1;0;950
289;0;0;0;3;7;0;48253;3;1;0;900
290;0;0;0;2;2;0;48256;3;1;0;900
291;0;0;0;5;2;0;48260;3;1;0;900
292;0;0;0;-1;2;0;48263;3;1;0;900
293;0;0;0;-1;9;0;48266;3;1;0;900
294;0;0;0;3;-5;0;48269;3;1;0;900
295;0;0;0;2;-14;0;48272;3;1;0;900
296;0;0;0;5;-7;0;48275;3;1;0;900
297;0;0;0;3;12;0;48279;3;1;0;900
298;0;0;0;1;6;0;48282;3;1;0;900
299;0;0;0;5;3;0;48285;3;1;0;900
300;0;0;0;5;5;0;48288;3;1;0;900
301;0;0;0;0;4;0;48291;3;1;0;900
302;0;0;0;1;1;0;48295;3;1;0;900
303;0;0;0;4;-1;0;48298;3;1;0;900
304;0;0;0;-2;-2;0;48301;3;1;0;900
305;0;0;0;2;-3;0;48305;3;1;0;850
306;0;0;0;6;-1;0;48308;3;1;0;850
307;0;0;0;7;12;0;48311;3;1;0;850
308;0;0;0;0;-3;0;48314;3;1;0;850
309;0;0;0;0;12;0;48317;3;1;0;850
310;0;0;0;0;-9;0;48320;3;1;0;850
311;0;0;0;0;-5;0;48323;3;1;0;850
312;0;0;0;4;4;0;48327;3;1;0;850
313;0;0;0;2;-2;0;48330;3;1;0;850
314;0;0;0;-11;-2;0;48333;3;1;0;850
315;0;0;0;6;-7;0;48336;3;1;0;850
316;0;0;0;-3;-3;0;48339;3;1;0;850
317;0;0;0;5;9;0;48343;3;1;0;850
318;0;0;0;1;9;0;48346;3;1;0;850
319;0;0;0;-4;4;0;48349;3;1;0;850
320;0;0;0;-3;11;0;48352;3;1;0;800
321;0;0;0;-1;10;0;48356;3;1;0;800
322;0;0;0;-2;-8;0;48359;3;1;0;800
323;0;0;0;-2;-4;0;48362;3;1;0;800
324;0;0;0;6;1;0;48365;3;1;0;800
325;0;0;0;8;0;0;48368;3;1;0;800
326;0;0;0;5;1;0;48371;3;1;0;800
327;0;0;0;5;2;0;48375;3;1;0;800
328;0;0;0;-2;4;0;48378;3;1;0;800
329;0;0;0;6;6;0;48381;3;1;0;800
330;0;0;0;-6;9;0;48384;3;1;0;800
331;0;0;0;-4;6;0;48387;3;1;0;800
332;0;0;0;-3;1;0;48391;3;1;0;800
333;0;0;0;-11;9;0;48394;3;1;0;800
334;0;0;0;2;-1;0;48397;3;1;0;800
335;0;0;0;13;5;0;48400;3;1;0;800
336;0;0;0;-9;-6;0;48403;3;1;0;750
337;0;0;0;6;3;0;48407;3;1;0;750
338;0;0;0;1;1;0;48410;3;1;0;750
339;0;0;0;3;-10;0;48413;3;1;0;750
340;0;0;0;4;-7;0;48416;3;1;0;750
341;0;0;0;-2;-2;0;48419;3;1;0;750
342;0;0;0;-8;-2;0;48423;3;1;0;750
343;0;0;0;-1;7;0;48426;3;1;0;750
344;0;0;0;3;1;0;48429;3;1;0;750
345;0;0;0;2;12;0;48432;3;1;0;750
346;0;0;0;-9;2;0;48435;3;1;0;750
347;0;0;0;4;-7;0;48439;3;1;0;750
348;0;0;0;-3;1;0;48442;3;1;0;750
349;0;0;0;3;8;0;48445;3;1;0;750
350;0;0;0;1;4;0;48448;3;1;0;750
351;0;0;0;-4;3;0;48451;3;1;0;750
352;0;0;0;-1;6;0;48455;3;1;0;700
353;0;0;0;1;4;0;48458;3;1;0;700
354;0;0;0;-2;-1;0;48461;3;1;0;700
355;0;0;0;0;3;0;48464;3;1;0;700
356;0;0;0;3;-6;0;48467;3;1;0;700
357;0;0;0;0;-15;0;48471;3;1;0;700
358;0;0;0;8;7;0;48474;3;1;0;700
359;0;0;0;2;9;0;48477;3;1;0;700
360;0;0;0;-2;5;0;48480;3;1;0;700
361;0;0;0;-3;3;0;48483;3;1;0;700
362;0;0;0;2;1;0;48487;3;1;0;700
363;0;0;0;-3;4;0;48490;3;1;0;700
364;0;0;0;-1;5;0;48493;3;1;0;700
365;0;0;0;4;8;0;48496;3;1;0;700
366;0;0;0;-3;1;0;48499;3;1;0;700
367;0;0;0;3;6;0;48503;3;1;0;650
368;0;0;0;5;10;0;48506;3;1;0;650
369;0;0;0;-5;14;0;48509;3;1;0;650
370;0;0;0;6;-9;0;48513;3;1;0;650
371;0;0;0;3;1;0;48515;3;1;0;650
372;0;0;0;-3;9;0;48519;3;1;0;650
373;0;0;0;-5;-6;0;48522;3;1;0;650
374;0;0;0;-2;3;0;48525;3;1;0;650
375;0;0;0;3;3;0;48528;3;1;0;650
376;0;0;0;-3;-1;0;48531;3;1;0;650
377;0;0;0;5;0;0;48535;3;1;0;650
378;0;0;0;2;5;0;48538;3;1;0;650
379;0;0;0;-5;-6;0;48541;3;1;0;650
380;0;0;0;5;-6;0;48544;3;1;0;650
381;0;0;0;-2;-16;0;48547;3;1;0;650
382;0;0;0;-5;-12;0;48551;3;1;0;650
383;0;0;0;-5;9;0;48554;3;1;0;600
384;0;0;0;1;-3;0;48558;3;1;0;600
385;0;0;0;6;24;0;48592;3;1;0;600
386;0;0;0;2;11;0;48595;3;1;0;600
387;0;0;0;-7;-9;0;48599;3;1;0;600
388;0;0;0;-2;-2;0;48602;3;1;0;600
389;0;0;0;-4;5;0;48605;3;1;0;550
390;0;0;0;5;1;0;48608;3;1;0;550
391;0;0;0;0;-6;0;48611;3;1;0;550
392;0;0;0;-1;2;0;48615;3;1;0;550
393;0;0;0;1;3;0;48618;3;1;0;550
394;0;0;0;4;3;0;48621;3;1;0;550
395;0;0;0;-2;7;0;48624;3;1;0;550
396;0;0;0;-4;4;0;48627;3;1;0;550
397;0;0;0;-1;3;0;48631;3;1;0;550
398;0;0;0;-1;-11;0;48634;3;1;0;550
399;0;0;0;-2;-7;0;48637;3;1;0;550
400;0;0;0;3;-2;0;48640;3;1;0;550
401;0;0;0;-2;4;0;48643;3;1;0;550
402;0;0;0;7;4;0;48647;3;1;0;550
403;0;0;0;6;-3;0;48650;3;1;0;550
404;0;0;0;-2;2;0;48653;3;1;0;500
405;0;0;0;-4;7;0;48656;3;1;0;500
406;0;0;0;4;0;0;48660;3;1;0;500
407;0;0;0;0;1;0;48663;3;1;0;500
408;0;0;0;6;4;0;48666;3;1;0;500
409;0;0;0;5;-2;0;48669;3;1;0;500
410;0;0;0;-2;-2;0;48672;3;1;0;500
411;0;0;0;-1;1;0;48675;3;1;0;500
412;0;0;0;3;14;0;48679;3;1;0;500
413;0;0;0;-6;-9;0;48682;3;1;0;500
414;0;0;0;2;6;0;48685;3;1;0;500
415;0;0;0;-2;10;0;48688;3;1;0;500
416;0;0;0;6;7;0;48691;3;1;0;500
417;0;0;0;3;-4;0;48695;3;1;0;500
418;0;0;0;0;2;0;48698;3;1;0;500
419;0;0;0;1;9;0;48701;3;1;0;500
420;0;0;0;3;13;0;48705;3;1;0;450
421;0;0;0;-2;0;0;48708;3;1;0;450
422;0;0;0;1;10;0;48711;3;1;0;450
423;0;0;0;-1;7;0;48714;3;1;0;450
424;0;0;0;4;0;0;48717;3;1;0;450
425;0;0;0;3;-13;0;48720;3;1;0;450
426;0;0;0;3;-8;0;48723;3;1;0;450
427;0;0;0;0;3;0;48727;3;1;0;450
428;0;0;0;-2;2;0;48730;3;1;0;450
429;0;0;0;14;5;0;48733;3;1;0;450
430;0;0;0;6;6;0;48736;3;1;0;450
431;0;0;0;-5;4;0;48739;3;1;0;450
432;0;0;0;-7;4;0;48743;3;1;0;450
433;0;0;0;-6;-3;0;48746;3;1;0;450
434;0;0;0;8;6;0;48749;3;1;0;450
435;0;0;0;-3;-1;0;48752;3;1;0;400
436;0;0;0;1;4;0;48755;3;1;0;400
437;0;0;0;2;-1;0;48759;3;1;0;400
438;0;0;0;7;2;0;48762;3;1;0;400
439;0;0;0;-1;-5;0;48765;3;1;0;400
440;0;0;0;-5;4;0;48768;3;1;0;400
441;0;0;0;1;-6;0;48771;3;1;0;400
442;0;0;0;0;5;0;48775;3;1;0;400
443;0;0;0;-4;-7;0;48778;3;1;0;400
444;0;0;0;4;6;0;48781;3;1;0;400
445;0;0;0;5;5;0;48784;3;1;0;400
446;0;0;0;1;5;0;48787;3;1;0;400
447;0;0;0;0;5;0;48791;3;1;0;400
448;0;0;0;1;6;0;48794;3;1;0;400
449;0;0;0;-2;3;0;48797;3;1;0;400
450;0;0;0;-3;-6;0;48800;3;1;0;400
451;0;0;0;2;4;0;48803;3;1;0;350
452;0;0;0;2;-3;0;48807;3;1;0;350
453;0;0;0;6;8;0;48811;3;1;0;350
454;0;0;0;-2;1;0;48813;3;1;0;350
455;0;0;0;3;1;0;48816;3;1;0;350
456;0;0;0;-6;-3;0;48819;3;1;0;350
457;0;0;0;2;-4;0;48823;3;1;0;350
458;0;0;0;-8;0;0;48826;3;1;0;350
459;0;0;0;3;13;0;48829;3;1;0;350
460;0;0;0;-5;-5;0;48832;3;1;0;350
461;0;0;0;-3;3;0;48835;3;1;0;350
462;0;0;0;3;6;0;48839;3;1;0;350
463;0;0;0;7;11;0;48842;3;1;0;350
464;0;0;0;3;1;0;48845;3;1;0;350
465;0;0;0;0;14;0;48848;3;1;0;350
466;0;0;0;3;-9;0;48852;3;1;0;350
467;0;0;0;-1;-7;0;48855;3;1;0;300
468;0;0;0;-2;12;0;48858;3;1;0;300
469;0;0;0;-1;5;0;48861;3;1;0;300
470;0;0;0;-2;-7;0;48864;3;1;0;300
471;0;0;0;5;4;0;48868;3;1;0;300
472;0;0;0;4;8;0;48871;3;1;0;300
473;0;0;0;-1;-2;0;48874;3;1;0;300
474;0;0;0;1;13;0;48877;3;1;0;300
475;0;0;0;-4;-3;0;48880;3;1;0;300
476;0;0;0;-2;0;0;48884;3;1;0;300
477;0;0;0;10;12;0;48887;3;1;0;300
478;0;0;0;2;4;0;48890;3;1;0;300
479;0;0;0;2;1;0;48893;3;1;0;300
480;0;0;0;-1;1;0;48896;3;1;0;300
481;0;0;0;1;2;0;48900;3;1;0;300
482;0;0;0;-1;4;0;48903;3;1;0;250
483;0;0;0;0;3;0;48906;3;1;0;250
484;0;0;0;-1;1;0;48909;3;1;0;250
485;0;0;0;4;3;0;48913;3;1;0;250
486;0;0;0;-5;-4;0;48916;3;1;0;250
487;0;0;0;-2;1;0;48919;3;1;0;250
488;0;0;0;-7;1;0;48922;3;1;0;250
489;0;0;0;6;-2;0;48925;3;1;0;250
490;0;0;0;6;-8;0;48928;3;1;0;250
491;0;0;0;3;-1;0;48932;3;1;0;250
492;0;0;0;2;6;0;48935;3;1;0;250
493;0;0;0;1;-1;0;48938;3;1;0;250
494;0;0;0;-2;10;0;48941;3;1;0;250
495;0;0;0;7;6;0;48944;3;1;0;250
496;0;0;0;11;2;0;48948;3;1;0;250
497;0;0;0;1;5;0;48951;3;1;0;250
498;0;0;0;6;7;0;48954;3;1;0;200
499;0;0;0;1;4;0;48958;3;1;0;200
500;0;0;0;-2;-5;0;48961;3;1;0;200
501;0;0;0;-5;6;0;48964;3;1;0;200
502;0;0;0;-4;2;0;48967;3;1;0;200
503;0;0;0;-2;-4;0;48970;3;1;0;200
504;0;0;0;2;-1;0;48973;3;1;0;200
505;0;0;0;1;0;0;48976;3;1;0;200
506;0;0;0;2;2;0;48980;3;1;0;200
507;0;0;0;1;15;0;48983;3;1;0;200
508;0;0;0;-1;-12;0;48986;3;1;0;200
509;0;0;0;2;1;0;48989;3;1;0;200
510;0;0;0;0;-1;0;48992;3;1;0;200
511;0;0;0;6;5;0;48996;3;1;0;200
512;0;0;0;2;6;0;48999;3;1;0;200
513;0;0;0;16;15;0;49034;3;1;0;150
514;0;0;0;2;6;0;49037;3;1;0;150
515;0;0;0;2;7;0;49040;3;1;0;150
516;0;0;0;-5;8;0;49044;3;1;0;150
517;0;0;0;-2;9;0;49047;3;1;0;150
518;0;0;0;3;-1;0;49050;3;1;0;150
519;0;0;0;-2;15;0;49053;3;1;0;100
520;0;0;0;5;-4;0;49056;3;1;0;100
521;0;0;0;-4;-1;0;49060;3;1;0;100
522;0;0;0;6;-3;0;49063;3;1;0;100
523;0;0;0;5;2;0;49066;3;1;0;100
524;0;0;0;-5;1;0;49069;3;1;0;100
525;0;0;0;-6;6;0;49072;3;1;0;100
526;0;0;0;5;3;0;49076;3;1;0;100
527;0;0;0;1;7;0;49079;3;1;0;100
528;0;0;0;-3;11;0;49082;3;1;0;100
